parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[813],-0.535798414668015,3.161026026222879e-4,0.019937554094749423,-0.5765769242845682,-0.5491605611239097,-0.5354241275800615,-0.5225484884812859,-0.4975198409385363,3978.209171159551,0.9994146973486641
log_lik[814],-1.4466673193551323,0.0013535226560145131,0.09294439549644769,-1.6380190702039503,-1.5078748904144883,-1.4451098982740183,-1.3851709587938088,-1.265134585353473,4715.365428088679,0.9995627072834663
log_lik[815],-1.58733972587264,0.0017427300369077324,0.11249482155170336,-1.8114844868276496,-1.6619540891681042,-1.5859498114744768,-1.512195752811261,-1.367866534068261,4166.820854861703,1.0006760297513253
log_lik[816],-1.2625445701527604,0.0012870766708582308,0.08997911095208967,-1.44566527363537,-1.3215474486896008,-1.2604333580662863,-1.1994170751331608,-1.0901727909046366,4887.362570863487,1.0000494678233085
log_lik[817],-1.1225140342177429,9.987989176442555e-4,0.07519971313961911,-1.2719572123231893,-1.1721471821104092,-1.1209839774697463,-1.0704283801982544,-0.9794863684353027,5668.605603100335,1.0006970379597258
log_lik[818],-0.5366525289492996,3.0930599074867674e-4,0.02025967464311181,-0.5778386648632289,-0.5496099515923182,-0.5361444450195635,-0.5228790818606515,-0.4984256882115592,4290.306011476304,0.9996317604414702
log_lik[819],-1.3922651547061595,0.001574349678445037,0.10948885276729198,-1.6129228530703075,-1.4635098252702734,-1.3904098285023763,-1.3182211379534332,-1.186330035505706,4836.5692554608095,1.0002499731078216
log_lik[820],-0.5934890993363274,4.757530369130392e-4,0.031196917204606208,-0.6595980493031516,-0.6136394466372483,-0.5920644727008172,-0.5720852034273045,-0.5368441996815074,4299.918480962972,1.0004252102555666
log_lik[821],-1.3637210489781653,0.001706482153622418,0.10861522291005152,-1.5811156111254663,-1.4335395922641456,-1.36193480615408,-1.2882568206175806,-1.152083554859861,4051.1459907368667,1.0024832069243306
log_lik[822],-0.5347045309333042,2.9747759182882817e-4,0.0198480931154132,-0.5754804359350705,-0.5475438186420165,-0.5340225919936101,-0.5212053081444409,-0.4965192508825074,4451.732532082341,0.9995824298437183
log_lik[823],-0.5607810781948906,5.766509433228695e-4,0.03043594908628034,-0.630677234115155,-0.5780457340158426,-0.5575116873386662,-0.53935263561664,-0.5103067093686608,2785.785568577716,0.9995384122838917
log_lik[824],-1.939698390672701,0.0016678806605476544,0.1130705249892448,-2.162089354612856,-2.014734282066043,-1.9384145519533482,-1.8624217571459676,-1.7229616630596871,4595.8820181096335,0.999741049451491
log_lik[825],-0.5902502506558877,4.2388197245210075e-4,0.029158204450901865,-0.6507343645065853,-0.608937881675158,-0.5891284481772204,-0.5699604619231387,-0.5364691601321595,4731.857533902376,1.0002116098140623
log_lik[826],-1.8682747549363317,0.0019370736182261579,0.12491866770620488,-2.123352172585655,-1.9508475039024682,-1.8642556263406456,-1.7823888046655094,-1.6309803833314067,4158.7463694215385,0.9999482666953131
log_lik[827],-0.576211260508064,4.3437486132834346e-4,0.027567686040838337,-0.6346423194562267,-0.5939228382510295,-0.5745429340774186,-0.5567470615762034,-0.5264761570151306,4027.8311995042013,1.0003097230536349
log_lik[828],-0.5468902959013535,3.7452753424586027e-4,0.024426348164975027,-0.5989230887483077,-0.5619835246925364,-0.5454485790188663,-0.5301214945561012,-0.5037279062365937,4253.5308154328295,0.9992463263709848
log_lik[829],-1.1199413842430097,0.0011454606478460204,0.07650625649428552,-1.273736042016785,-1.1709315867519507,-1.1189753417542505,-1.0662062976737667,-0.9723973486675835,4461.013700053101,0.9993917123722024
log_lik[830],-1.2738045053299234,0.0017332521965921631,0.11733170078814573,-1.5075818145050601,-1.3534014780582242,-1.2699016927200208,-1.1959373707395389,-1.050110429882721,4582.5500143521795,1.0007469442825065
log_lik[831],-1.207111287432394,0.0011515578673577257,0.0770040191435056,-1.359889805580874,-1.2575371509512037,-1.206531466254511,-1.1540511374275262,-1.0572879855669441,4471.52077784252,0.9993791369665179
log_lik[832],-0.6010578055284123,6.902417985008433e-4,0.04350137982165387,-0.697113699403954,-0.6274339913229555,-0.5964453308016134,-0.5689404368161466,-0.5313918041494398,3971.9480085693235,0.9992863106941551
log_lik[833],-1.1883191771246375,0.0027085383861575885,0.15650686979602552,-1.5035953769386858,-1.293721652101807,-1.1834045413300203,-1.0813601463809952,-0.894121714933038,3338.849327762148,1.0001551037193377
log_lik[834],-1.385939502795053,0.001859698565559132,0.09895995940189309,-1.5824000757561008,-1.4497791293228248,-1.3848146798574557,-1.3183918260564544,-1.2010037675894605,2831.6130470354506,1.0000080904398696
log_lik[835],-0.5409812217601735,4.897206472473674e-4,0.02386374950697677,-0.5934138497273028,-0.5553263527367365,-0.5393027100718171,-0.52518958300077,-0.49819539361057746,2374.5457075764284,0.9997410585025542
log_lik[836],-1.5138398509172228,0.0026917464306215008,0.16726036866063504,-1.8487279061389486,-1.6208108931102638,-1.5096761938148733,-1.4029624615018297,-1.198668885212412,3861.160082440402,0.9996491764124721
log_lik[837],-1.1881174164180894,0.002026767006380777,0.12176591799026652,-1.4309447614559279,-1.2682680656113174,-1.1853124494886216,-1.101436545215242,-0.9604132144736445,3609.4733768717647,0.9999827749574821
log_lik[838],-1.6535102812611961,0.0019642899800180174,0.1272413182806361,-1.912551137190328,-1.7378327894285834,-1.6490617115499258,-1.5664573363002299,-1.4111305147204871,4196.093118263821,0.9999505226105613
log_lik[839],-1.7619575453325615,0.002099310931344294,0.12544971247151826,-2.0127479600880718,-1.8456565321957896,-1.7610143767538327,-1.6743239953660896,-1.5240590642162368,3570.9667475991982,0.999687508091816
log_lik[840],-0.5323891197689885,2.998508219672672e-4,0.0192823722721011,-0.5711414695896188,-0.5452872498264278,-0.532232379100959,-0.5195648121865704,-0.494935171491081,4135.33254306591,0.9993261637220483
log_lik[841],-1.5457535659815376,0.0019186431010885367,0.12489727563565255,-1.803309015793187,-1.6288608104518498,-1.540814496722235,-1.460038486082115,-1.307424385131953,4237.576366124772,0.9999881436324075
log_lik[842],-0.5477582846351399,3.9696525161673617e-4,0.02522916197640171,-0.600885256338419,-0.5638943144966133,-0.5455670837470322,-0.5299391093346846,-0.503592828887702,4039.2493634119505,0.9993514910267621
log_lik[843],-0.5615668449945307,4.221243930821005e-4,0.0272516544965064,-0.6203859932267622,-0.5783717561162721,-0.5599045921468211,-0.5426154789484923,-0.5121929068432112,4167.7806111178115,0.9996903138939451
log_lik[844],-2.0314203138783555,0.004220992708161455,0.17574014561015244,-2.379599720638977,-2.145295639409582,-2.030949106983221,-1.9115519219891441,-1.6941163907329397,1733.45575046307,0.9997985033179956
log_lik[845],-1.693529549938073,0.0020662865948822056,0.12405330007987928,-1.9396453998813334,-1.7734713484418467,-1.6933417498971421,-1.6095545028425209,-1.457727579436414,3604.4211337832935,1.0006102605724592
log_lik[846],-0.5783517976610072,4.7918338903673896e-4,0.031128263472556615,-0.6458603081338005,-0.5974030588405208,-0.5765733400972148,-0.5565807302007869,-0.5233233182187539,4219.940017563449,1.0004158479835616
log_lik[847],-0.5342376831174425,2.9067064148893937e-4,0.019451951177750105,-0.573770406939619,-0.5469979074342807,-0.5338551368106427,-0.5208540490275835,-0.4971446052623921,4478.411574547208,0.999302911867349
log_lik[848],-0.5320285734242512,3.064428745604679e-4,0.019164749090364638,-0.5698129308141562,-0.5449517759244927,-0.5318568120141379,-0.5192014271181566,-0.4948648270912786,3911.1747487173657,0.9996755961665119
log_lik[849],-0.5566688480311606,3.746941287730266e-4,0.026176965398820827,-0.6137522360184153,-0.573014964980011,-0.5550077641304975,-0.5386587124770615,-0.5108237541251716,4880.73043283959,0.9998208844205734
log_lik[850],-0.5329616510979058,3.066020893938994e-4,0.01917545454647478,-0.5716036649522778,-0.5453390050262643,-0.5326618090256949,-0.520050729578992,-0.4957306352020273,3911.4800077225636,0.9993678681042973
log_lik[851],-1.4341528922095539,0.0012068272939235985,0.07550671896985287,-1.5825100666122465,-1.4857745063704844,-1.4338500567938817,-1.3831605486851812,-1.2893944659289314,3914.541942353494,0.9997693920844339
log_lik[852],-0.5331449020882055,3.0787589728028175e-4,0.019183072579751936,-0.5709803402774898,-0.5459561932131998,-0.532843371143345,-0.5204708177738715,-0.4963934645518585,3882.263052791136,0.9994198277699691
log_lik[853],-0.5643831037159494,3.659701477802614e-4,0.02296805271030515,-0.6116980063909356,-0.5792710718617903,-0.5640383452068833,-0.5481647335567098,-0.5213920644714394,3938.737424181433,0.9998855860887653
log_lik[854],-0.5370922952939231,3.0829645456162505e-4,0.019668645267414485,-0.5767239397683129,-0.5499540317223655,-0.5369816357127104,-0.5242634213879149,-0.49913035703045094,4070.1633071007063,0.9994579994907493
log_lik[855],-0.534396339001035,2.7979809452325814e-4,0.019172830756030452,-0.5724893683143778,-0.5469892312769389,-0.5340169518936804,-0.5217612683016488,-0.4971112254141701,4695.512188444774,0.9992852236659435
log_lik[856],-0.5331996334372143,3.174449874127861e-4,0.019384201430890854,-0.5715869436200121,-0.5458939222443349,-0.5327823684079054,-0.5200368597307501,-0.4957038241161136,3728.7123458184788,0.9994190261604043
log_lik[857],-1.3323046882922889,0.0015498911776591073,0.10966887895679302,-1.5575659297163982,-1.4021144097692402,-1.3288519048126173,-1.2575445429035366,-1.1275300789998413,5006.847870449514,1.0005150975248374
log_lik[858],-0.5295573836242707,2.869313266976366e-4,0.0185305683444194,-0.5652979487537748,-0.5418822171064914,-0.5297268473257271,-0.5169378091251252,-0.4933872568765383,4170.820950857913,0.9993600177140277
log_lik[859],-0.5330453856014878,2.998096002253921e-4,0.019043298576531958,-0.5709629152893964,-0.5455298209178003,-0.5329019942902301,-0.5202486920827853,-0.4958380653961077,4034.533099226616,0.9994034978564785
log_lik[860],-1.1166301546567126,0.0016024402007512545,0.09952292300075073,-1.3187800157373477,-1.182816623317481,-1.1123395340328548,-1.0485069036058405,-0.9285306708398801,3857.292584226303,0.9997849363568158
log_lik[861],-1.3166973696482744,0.0015710302981538401,0.0989113048267777,-1.5202696471375754,-1.3822876878202726,-1.3135587290158326,-1.251075595535574,-1.1248298264090635,3963.900465291971,0.9996734003016416
log_lik[862],-0.6382213516812125,5.866535243191294e-4,0.043358832244628887,-0.7326307412141998,-0.665990436181402,-0.6349891380338197,-0.6077084564448085,-0.5622522478401732,5462.504228380548,0.9997634386430405
log_lik[863],-0.6957751023181493,6.359015639207129e-4,0.04336561271926045,-0.784493573737192,-0.7239038956228779,-0.693536025083124,-0.6649687469835306,-0.6187549800966604,4650.623564269105,0.9993377648930245
log_lik[864],-0.6290239785503867,5.406088715437498e-4,0.03712143130574554,-0.7083946112416486,-0.6520976908810945,-0.6279529202406522,-0.6036955332990648,-0.5621570358836558,4715.015118650452,0.9995666834177458
log_lik[865],-0.6410089717340035,5.694758767457041e-4,0.038530160666286874,-0.7222708186697475,-0.6661671409299795,-0.6381688655130521,-0.6132280786890791,-0.573501213751898,4577.738456458289,0.9995461523992315
log_lik[866],-0.9638524522442672,0.001377269770016519,0.09971659857921525,-1.1698962091371556,-1.0276795129827287,-0.958889931435334,-0.8993314040827333,-0.7762744977530164,5241.9983691606385,1.0001511991378618
log_lik[867],-1.0497756058380014,0.0010315557826695685,0.07257917787221822,-1.1961666001961773,-1.0987926639435157,-1.0472781638045232,-1.0007332043499813,-0.9109691791548612,4950.38131815976,0.9992808914963611
log_lik[868],-1.4353367158777863,0.0013978261239588326,0.09075900953711855,-1.6157191103096635,-1.4967048598514818,-1.4335435804611394,-1.3751773508879124,-1.2581773100860674,4215.733898919164,0.9999492163299155
log_lik[869],-1.9448208864726853,0.0014732714582207267,0.10029667304500069,-2.1466173966375397,-2.0133935021725757,-1.9437150711535924,-1.873839729755004,-1.7586978730328542,4634.549272996887,0.999367210619562
log_lik[870],-0.6588980525694361,5.919193670529028e-4,0.0405845441253133,-0.7418531370781325,-0.6856415665946408,-0.6565690368353287,-0.6297412735736863,-0.5879037963814899,4701.064871659842,0.9998692344235196
log_lik[871],-1.2282513297685973,0.0011558015266666059,0.07727176366445132,-1.3823414717588982,-1.2793279715679216,-1.22823904860895,-1.1747836411489296,-1.0782793960681214,4469.666521873407,0.9994116743296563
log_lik[872],-1.0163150621511294,0.0011996564438864136,0.07963658842321815,-1.1806167298709922,-1.0695520049082525,-1.0155835612051738,-0.9601613014381828,-0.8653963152496402,4406.679969438161,0.9993056104846093
log_lik[873],-0.5365999379263241,3.110938258503272e-4,0.019977935387696686,-0.5773929980232333,-0.5492595827423568,-0.5363591222187458,-0.5233422450565495,-0.49875145540033683,4123.997796373476,0.9994168746348807
log_lik[874],-1.7632352877220363,0.003345386434468075,0.14908088061856947,-2.069518242017292,-1.8622806366179174,-1.7618144721436713,-1.6579250069867368,-1.4791206568014907,1985.8722900240098,1.001628718942767
log_lik[875],-0.535378771539271,3.0090966685811395e-4,0.020134642412596503,-0.5752600551542268,-0.548569020075679,-0.5348210719279916,-0.5219747265065017,-0.49767153491359584,4477.293476188522,0.9994647519208874
log_lik[876],-0.544730657130906,3.2737162443289354e-4,0.021263904478791312,-0.5895422964554483,-0.5580052040228024,-0.5442891298544315,-0.5301756573598504,-0.5054869468490377,4218.9459208714625,0.9993004426096083
log_lik[877],-0.5311738739707372,2.927070226237632e-4,0.01875185495483728,-0.5680737315783744,-0.5437988302858909,-0.5309311771586669,-0.5182163957943098,-0.49425311802798216,4104.140178860815,0.9992505972641971
log_lik[878],-1.4024893279939543,0.00152263127262238,0.1100601319061041,-1.6203665188010032,-1.4742760048834886,-1.3978941261691018,-1.3295289156652461,-1.189965312533874,5224.810785973908,0.9994957737450518
log_lik[879],-1.47488633182987,0.0016428644974109993,0.11179776266312527,-1.6990860133413814,-1.5466289302252563,-1.4726743238103404,-1.3996631666548986,-1.262202437076696,4630.871559457015,0.9999896135758507
log_lik[880],-0.625577064049316,0.0010383381834860957,0.05094665163353964,-0.7399435374270446,-0.6554945248117509,-0.6195378811361592,-0.5894006929833737,-0.5420428649450205,2407.429857758571,1.0001625527461435
log_lik[881],-0.9972133827187925,0.00131205895146699,0.09886679472567926,-1.1984544217542195,-1.0622046367259672,-0.9943067764204208,-0.9271744821970427,-0.8120803022329794,5677.98462121736,1.0006390174119753
log_lik[882],-0.5751613784869429,4.548365028260488e-4,0.031582474124202016,-0.6453433502101329,-0.5942427535435295,-0.5725870819297197,-0.5537164764668235,-0.5204017752800199,4821.494488970087,0.9992831215535352
log_lik[883],-0.5438867184559844,3.402154518991749e-4,0.021491861501216403,-0.5864090873969696,-0.5582548180777134,-0.5430242704404142,-0.5293331359291802,-0.5032197752774981,3990.616532228825,0.9992920198687991
log_lik[884],-0.5341443431175341,3.1083200744196527e-4,0.019734786105697028,-0.5741454615757611,-0.5474133808201214,-0.5336151274197116,-0.5209400288010415,-0.4956824788955928,4031.0054089461205,0.999435365906235
log_lik[885],-0.5546750183206063,3.6537541170034496e-4,0.02365306109578326,-0.60350071604678035,-0.5698999019207427,-0.5540302803342192,-0.5384841872686777,-0.5108468845494463,4190.79166711509,0.9995085909610028
log_lik[886],-0.6213665034315387,5.695381656491594e-4,0.0411359908802393,-0.7117108375675474,-0.6461881204402441,-0.6183786295682792,-0.5928286416390602,-0.5492234527451447,5216.728823106366,0.999417718112978
log_lik[887],-0.6724103380628011,6.317286675574601e-4,0.04321378310161709,-0.7617334561935685,-0.7006087029620762,-0.669765314704988,-0.6413529608529311,-0.5959835480497754,4679.327098934972,0.9999284065867762
log_lik[888],-0.6229124593550539,5.640282654408338e-4,0.04138557372935337,-0.712976666569363,-0.6497072058730874,-0.6195539812654776,-0.5936948615885096,-0.551099366158351,5383.890560639351,0.9998352706924221
log_lik[889],-0.5424999110038802,3.359685674621104e-4,0.021196781073058436,-0.584388919804072,-0.5567432203788575,-0.5417711920916899,-0.5282087593131307,-0.5022584150480411,3980.544958598076,0.9992909115563801
log_lik[890],-0.5975765186070672,5.056892780653028e-4,0.036113825067297226,-0.6790147440890228,-0.6197062147187213,-0.5950233988393823,-0.5724011473599344,-0.5342036363240366,5100.109363621468,0.9993064711852638
log_lik[891],-0.53230173487481,3.194448388838056e-4,0.019308947746466926,-0.5716973695687475,-0.544968397267344,-0.5320087593308143,-0.5191459641763347,-0.49497162869704076,3653.637556770053,0.9992903620781035
log_lik[892],-0.5950875443326132,4.318931627382103e-4,0.029394115424225355,-0.6556931824519824,-0.6140338027581471,-0.5930914640096374,-0.5747677499526115,-0.54284887026924,4631.995542591394,0.9995000243621862
log_lik[893],-1.9547601780500303,0.0014528124713838835,0.09940618124272935,-2.152094676871824,-2.0216597326649013,-1.9536262891548855,-1.8862828865011543,-1.7651443984902662,4681.743995599514,0.9993383277467263
log_lik[894],-1.3255017066426678,0.0013826799211648854,0.09399784900684963,-1.511271706427405,-1.3887278060422525,-1.3227192457946435,-1.2619462681873514,-1.1463543629955615,4621.601747249393,0.9998116522074387
log_lik[895],-0.5314998700925488,2.959469101028108e-4,0.018899165763375383,-0.5689083692472736,-0.5436982937210408,-0.5313286698256743,-0.5188092213000493,-0.4945628690243718,4078.097910086557,0.9992740707827071
log_lik[896],-0.5309358106080251,2.918078778921269e-4,0.01870555229001734,-0.5682879446646382,-0.5431839029017941,-0.5309346568047544,-0.5181621744877776,-0.4940973072787581,4109.103177768151,0.9992852716766568
log_lik[897],-2.245339050302837,0.00186278576033254,0.12887471023076721,-2.496062233170208,-2.331511498575818,-2.2453614309896563,-2.155149945505996,-2.002117013360883,4786.40655714003,0.9995083611636754
log_lik[898],-0.551954407709523,3.644495676487506e-4,0.02322079170905608,-0.5978065407041756,-0.5674110472840418,-0.5512592261222125,-0.5359248348996736,-0.50899139581302,4059.561891614232,0.999289187612454
log_lik[899],-0.5378902482130591,3.08701100698708e-4,0.021114868313485628,-0.5813748829531536,-0.5513699967510013,-0.5368867438341105,-0.5239457533072667,-0.49824696629344656,4678.4328290304275,0.9996437275859208
log_lik[900],-0.5612861257920922,3.7774024753352395e-4,0.02660706371993589,-0.6177721585241827,-0.577971069534561,-0.5599691507112313,-0.5427688520194216,-0.5148291191557144,4961.435824919038,0.9997460119922844
log_lik[901],-0.5676199339419735,3.553919209551514e-4,0.02404178815182488,-0.6176860861962377,-0.5823473674233838,-0.5671193951781208,-0.5508262141878293,-0.5228975835924657,4576.3415517072035,0.9993742649464785
log_lik[902],-0.551954407709523,3.644495676487506e-4,0.02322079170905608,-0.5978065407041756,-0.5674110472840418,-0.5512592261222125,-0.5359248348996736,-0.50899139581302,4059.561891614232,0.999289187612454
log_lik[903],-0.6415120693261881,5.492245797757162e-4,0.036967222007486256,-0.7194994313774786,-0.6650184266247762,-0.6393258326558293,-0.6149183304944004,-0.5747911742263846,4530.37029345261,0.999252388832724
log_lik[904],-0.6675200487901223,5.194746853007641e-4,0.03738381791833305,-0.7445980329649979,-0.6923094329578987,-0.6655424986446294,-0.6412263168674021,-0.6001163537573503,5178.911959775619,0.9994426891321465
log_lik[905],-1.4804446052289721,0.001449588474182451,0.10197303410099529,-1.677149118393016,-1.5487100898359534,-1.4798196601931535,-1.4121962067422478,-1.2796509368231417,4948.587211774792,0.9995171106930099
log_lik[906],-0.5311738739707372,2.927070226237632e-4,0.01875185495483728,-0.5680737315783744,-0.5437988302858909,-0.5309311771586669,-0.5182163957943098,-0.49425311802798216,4104.140178860815,0.9992505972641971
log_lik[907],-0.5305682223470053,2.8978066775237944e-4,0.01863305591858323,-0.5669802296331403,-0.5432175394270625,-0.5304460254338786,-0.5176761820848708,-0.49389552294958533,4134.560554002493,0.9992398596277897
log_lik[908],-1.336784530394508,0.001211928571532743,0.08067740413305188,-1.4947287316362987,-1.3901681246874977,-1.3367538726819697,-1.2807061151712062,-1.1814838237190983,4431.490100900147,0.9996343590494743
log_lik[909],-0.6767394102563312,5.413250135469192e-4,0.03892155987713068,-0.7562013374041205,-0.7027766577835272,-0.6745889975480792,-0.649223300225944,-0.6070837012060318,5169.68740991573,0.9994645671499122
log_lik[910],-0.5524494444312428,4.8090203427093484e-4,0.029155949957718197,-0.6180281352783549,-0.5687800440796416,-0.5496006754760763,-0.53237472417614,-0.5048022582472861,3675.7093574646938,0.9995694836009594
log_lik[911],-1.1201263254355838,9.994157001719163e-4,0.07329209367914258,-1.263492051711289,-1.170020923376828,-1.1188712597401391,-1.0696039882883415,-0.9771201012231217,5378.013904984668,0.9993677612094777
log_lik[912],-1.5725691051240935,0.0015906654338177914,0.11412586638175645,-1.801063018316266,-1.6467270787660295,-1.5692515204183342,-1.4937130654458421,-1.356697453094987,5147.66750686098,0.999769601912941
log_lik[913],-0.5512874969327446,3.491598166760478e-4,0.022710851457476037,-0.5988798497422565,-0.5652359802730323,-0.5506315499235699,-0.5356980797958955,-0.5101363211396188,4230.759320791053,0.9992529665412029
log_lik[914],-0.9110972887202154,0.0011952113881833167,0.0816982581711494,-1.0744187431028245,-0.9674416353032625,-0.908189395579178,-0.8530719924085636,-0.7601928087566119,4672.358411774057,0.9999773414366364
log_lik[915],-0.5926009013234145,4.1861331170459136e-4,0.0276553659845632,-0.6504130263990221,-0.6102925008756662,-0.5912322937811004,-0.573351321077529,-0.5408408740146269,4364.482447316812,0.9993082345914817
log_lik[916],-2.014200317680965,0.0018014192186711635,0.12229372007893538,-2.2553700612157312,-2.0946583570023147,-2.0137157963634955,-1.9298380970958453,-1.7766975795331557,4608.703074428648,0.9993637813363945
log_lik[917],-0.5654431432678626,5.58525283906349e-4,0.034094355858900735,-0.6445082445706001,-0.5847550790014633,-0.5612844849446038,-0.541755309295924,-0.510537250497962,3726.312759242003,0.999215863498994
log_lik[918],-1.355820068862975,0.0014323707500448414,0.09930800855337356,-1.5479246685147392,-1.420819090944124,-1.3542552118717097,-1.2893861963397022,-1.1658265436421182,4806.817772440936,0.9996848192434408
log_lik[919],-0.6675200487901223,5.194746853007641e-4,0.03738381791833305,-0.7445980329649979,-0.6923094329578987,-0.6655424986446294,-0.6412263168674021,-0.6001163537573503,5178.911959775619,0.9994426891321465
log_lik[920],-0.5828463311225289,4.677302049604199e-4,0.032958827373919454,-0.6567273370142246,-0.6032381105610202,-0.5803783300358816,-0.5602924045626172,-0.5254419716069126,4965.382055008624,0.9992484916105315
log_lik[921],-1.2881979386306863,0.0028480376206160315,0.1405826731327126,-1.566101793430118,-1.3845785282928058,-1.2863555228465275,-1.189814810946986,-1.0233448098428337,2436.5321742206975,1.0012741746692988
log_lik[922],-0.5948603312321439,3.96686225472737e-4,0.02764510860900569,-0.6528176567314476,-0.6128900248903397,-0.5934029170029295,-0.5754027260661474,-0.5441938564747493,4856.712106540466,0.9993682217388521
log_lik[923],-0.5409210027676346,3.687036778656712e-4,0.022151959423032542,-0.5864377703039214,-0.5552432294095928,-0.5399092885751056,-0.5256244924068121,-0.5005168114100664,3609.685416776471,0.9996279961420318
log_lik[924],-2.3285183334380504,0.0017350021691706547,0.11869197315917832,-2.5627197339363414,-2.409360621228344,-2.326945666929448,-2.248497665844328,-2.0968122018602995,4679.9655395170475,1.0006663483555616
log_lik[925],-0.5439431484332954,3.193419223961512e-4,0.02129051023754574,-0.5886136448997077,-0.5581253639980777,-0.5433581817093094,-0.5295194657337441,-0.503405195038339,4444.882332583205,0.9995907528626442
log_lik[926],-0.538108156653487,3.394797971095767e-4,0.02082095133874163,-0.5808325207368504,-0.5518148147648196,-0.5373358859275734,-0.5242991563534164,-0.49875867212526903,3761.6057047331115,0.9994722785248814
log_lik[927],-0.5433772702794485,3.390811689019806e-4,0.021408769473345694,-0.587954043865096,-0.5573816243780194,-0.5427875103384141,-0.5288058899828607,-0.5029674707662684,3986.35588714743,0.9996995798762338
log_lik[928],-2.091391207506936,0.0019671249802112553,0.14308737626016438,-2.3802219899850576,-2.185169596648792,-2.089449806581099,-1.9935558911905427,-1.8246383439828109,5291.011842632186,1.0005301643118776
log_lik[929],-0.6491029758707576,4.971676638839158e-4,0.036529543704600424,-0.7277751071689487,-0.6732972854536152,-0.6469181164915903,-0.6234497671062083,-0.5828404478108624,5398.619843226253,1.0009464203803395
log_lik[930],-1.1946339668193797,0.0010361451235458693,0.07761754055543944,-1.3497030200645292,-1.2460467463335552,-1.1928388258964402,-1.141450788178147,-1.043868652039133,5611.494992683161,1.0005412205852637
log_lik[931],-0.5438286793178854,4.409970592820325e-4,0.026108083869853534,-0.6061330046575719,-0.5577419954060934,-0.5411279788315597,-0.5265948878828395,-0.499823455251494,3504.924049613765,0.9995432221861227
log_lik[932],-1.052355411201982,0.001133011548138084,0.080923321481222,-1.2150423548653864,-1.1071736855479453,-1.0513518900268815,-0.9961786580354648,-0.8968983421128156,5101.2748946970605,1.0002320980293105
log_lik[933],-0.5713960295390326,6.882161138692986e-4,0.03463267007019716,-0.6482435960751213,-0.5921366627822287,-0.5683110301554428,-0.5463381053521479,-0.5136665958440929,2532.3415290357857,1.0001817078719566
log_lik[934],-1.3685056211627038,0.0029314455846080585,0.13226938153706644,-1.636174582462583,-1.4558527655710232,-1.3653712795434876,-1.2771008960737462,-1.11968559511835,2035.8931066330156,1.0001103101144144
log_lik[935],-1.3068428364083167,0.0011827982392161951,0.08390806553127707,-1.472986877939976,-1.3622981996642831,-1.3058960976041414,-1.2492319970051018,-1.1486120748783029,5032.526596138961,1.0000251043393102
log_lik[936],-0.5316943330419488,2.9160701776696486e-4,0.01897458560611604,-0.5692906808082542,-0.5439145518552091,-0.5317251737354942,-0.5188434451284023,-0.4947708311835171,4233.978584287155,0.9994353637364364
log_lik[937],-0.5784742136784324,4.2440323983625975e-4,0.025844346460431315,-0.6310666564632135,-0.5952399532003002,-0.5776552177972087,-0.5608062301283293,-0.5310367605751533,3708.290321433776,1.000027091356144
log_lik[938],-0.5891372302792912,8.467640856372427e-4,0.041378749688353755,-0.6835412083521513,-0.6130269551519106,-0.5841935849207702,-0.5598261193349634,-0.522920393317356,2387.9755074792115,1.0007581989265104
log_lik[939],-1.0757366247059643,0.0010639487465148485,0.06787520848403067,-1.2112376224554018,-1.1212236515269773,-1.0744982860871384,-1.0284400228833221,-0.9461601816360204,4069.873762186001,1.0001338188148687
log_lik[940],-0.5638205186008597,3.5206491381643596e-4,0.023356981415475146,-0.6122827463000897,-0.5787359283048211,-0.56314277209595,-0.5477602026246389,-0.5205324983495797,4401.370598391694,0.9998654511324999
log_lik[941],-0.5313049876613025,3.004008239243282e-4,0.01886838636465197,-0.5695540128909267,-0.5434300922014523,-0.5312320655963401,-0.5185209353290806,-0.4948127917515492,3945.184173906024,0.9993545918233017
log_lik[942],-0.5505789226916762,3.5513162758640473e-4,0.02413988906642452,-0.6016509149115067,-0.5657505118913901,-0.5493745745936343,-0.5337281979264323,-0.506716065576049,4620.530447947213,1.0003986052949276
log_lik[943],-1.3955891427621452,0.0014213015309387188,0.09786589571496777,-1.5914283701881111,-1.4601817174486031,-1.3919759352513428,-1.3294006257922353,-1.2069618711005943,4741.222131638538,1.0000791418876733
log_lik[944],-0.5479301603469656,3.20465357060661e-4,0.020965241463304297,-0.5914083025179201,-0.561825132737487,-0.5475689378193549,-0.5339862317071233,-0.5079986119380706,4279.9388176211705,0.999641320208981
log_lik[945],-0.5394711460813627,3.252748904822863e-4,0.020198566292897287,-0.5803617703954126,-0.5523030714590842,-0.5391478601609018,-0.5262369989715605,-0.5007034095151897,3856.0264962807746,0.9994395990562653
log_lik[946],-1.1314889028287725,0.0013325693172765792,0.08840690156136652,-1.3138252793650858,-1.189625360801976,-1.1277886321930313,-1.0702649587051318,-0.9681694540938639,4401.419074164129,1.0000665902506107
log_lik[947],-0.5361711298860944,3.1043863532788764e-4,0.020129588079659366,-0.5769680820397374,-0.5497767936383032,-0.5356270995280711,-0.5223829825840962,-0.4981739128940029,4204.537636606855,0.9991414722382914
