id,confinan_ord,polviews,polviews_bin,degree,age,age_std,sex,income,income_std,region
1264,2,4,Moderate,3,22,-1.5305464465482246,1,8,-1.2209602238277626,2
1266,1,5,Conservative,3,23,-1.4739312657456405,1,12,0.3942931976883675,2
1268,3,4,Moderate,2,38,-0.624703553706877,2,12,0.3942931976883675,4
1269,2,3,Liberal,1,61,0.67744560475256,1,10,-0.4133335130696976,4
1271,2,3,Liberal,0,20,-1.643776808153393,1,12,0.3942931976883675,4
1274,1,5,Conservative,0,20,-1.643776808153393,2,2,-3.643840356101958,4
1276,2,2,Liberal,1,39,-0.5680883729042928,2,3,-3.2400270007229253,4
1280,2,3,Liberal,4,33,-0.9077794577197982,2,12,0.3942931976883675,4
1281,3,3,Liberal,1,32,-0.9643946385223824,1,12,0.3942931976883675,4
1282,2,5,Conservative,0,31,-1.0210098193249666,2,8,-1.2209602238277626,4
1286,1,1,Liberal,4,30,-1.077625000127551,2,12,0.3942931976883675,4
1289,2,2,Liberal,3,37,-0.6813187345094613,2,12,0.3942931976883675,4
1293,3,6,Conservative,4,77,1.5832884975939077,2,12,0.3942931976883675,4
1295,2,2,Liberal,3,75,1.470058135988739,2,12,0.3942931976883675,4
1297,2,4,Moderate,1,53,0.22452415833188627,2,12,0.3942931976883675,4
1298,2,7,Conservative,1,37,-0.6813187345094613,1,12,0.3942931976883675,4
1299,1,5,Conservative,1,73,1.3568277743835706,1,12,0.3942931976883675,4
1301,1,5,Conservative,3,35,-0.7945490961146298,1,12,0.3942931976883675,4
1305,1,3,Liberal,4,44,-0.2850124688913717,2,12,0.3942931976883675,4
1306,2,3,Liberal,4,30,-1.077625000127551,1,12,0.3942931976883675,4
1309,3,4,Moderate,3,89,2.2626706672249184,1,12,0.3942931976883675,4
1310,2,5,Conservative,3,46,-0.1717821072862033,1,12,0.3942931976883675,4
1311,2,2,Liberal,3,72,1.3002125935809865,2,12,0.3942931976883675,4
1313,2,6,Conservative,1,71,1.2435974127784022,2,11,-0.009520157690665056,4
1314,3,2,Liberal,1,85,2.0362099440145816,1,12,0.3942931976883675,4
1315,2,3,Liberal,3,45,-0.2283972880887875,2,1,-4.04765371148099,4
1316,2,3,Liberal,3,70,1.186982231975818,2,12,0.3942931976883675,4
1317,2,5,Conservative,1,82,1.8663644016068286,2,12,0.3942931976883675,4
1321,2,1,Liberal,4,44,-0.2850124688913717,1,12,0.3942931976883675,4
1322,2,4,Moderate,2,36,-0.7379339153120456,1,12,0.3942931976883675,4
1327,2,3,Liberal,3,63,0.7906759663577285,2,12,0.3942931976883675,4
1328,2,2,Liberal,4,58,0.5076000623448074,2,12,0.3942931976883675,4
1329,2,4,Moderate,1,68,1.0737518703706497,2,12,0.3942931976883675,4
1330,2,2,Liberal,3,80,1.7531340400016602,2,12,0.3942931976883675,4
1332,3,2,Liberal,1,32,-0.9643946385223824,2,11,-0.009520157690665056,4
1333,2,3,Liberal,3,39,-0.5680883729042928,1,12,0.3942931976883675,4
1336,2,4,Moderate,2,83,1.922979582409413,2,12,0.3942931976883675,4
1337,2,2,Liberal,2,60,0.6208304239499758,1,12,0.3942931976883675,4
1339,2,3,Liberal,1,65,0.9039063279628969,2,9,-0.8171468684487302,4
1341,1,4,Moderate,4,89,2.2626706672249184,2,12,0.3942931976883675,4
1342,2,2,Liberal,4,64,0.8472911471603127,2,12,0.3942931976883675,4
1343,2,2,Liberal,4,34,-0.851164276917214,1,12,0.3942931976883675,4
1344,2,5,Conservative,1,67,1.0171366895680654,2,12,0.3942931976883675,4
1346,3,5,Conservative,1,27,-1.2474705425353034,1,12,0.3942931976883675,4
1347,3,4,Moderate,1,41,-0.4548580112991244,1,12,0.3942931976883675,4
1348,2,5,Conservative,3,53,0.22452415833188627,1,12,0.3942931976883675,4
1351,2,6,Conservative,1,40,-0.5114731921017086,1,12,0.3942931976883675,4
1352,3,1,Liberal,3,47,-0.11516692648361908,2,9,-0.8171468684487302,4
1353,2,6,Conservative,1,36,-0.7379339153120456,2,12,0.3942931976883675,4
1356,2,2,Liberal,1,72,1.3002125935809865,1,12,0.3942931976883675,3
1357,3,4,Moderate,1,45,-0.2283972880887875,2,11,-0.009520157690665056,3
1358,2,5,Conservative,3,70,1.186982231975818,1,12,0.3942931976883675,3
1359,3,4,Moderate,1,27,-1.2474705425353034,1,12,0.3942931976883675,3
1361,1,5,Conservative,4,53,0.22452415833188627,2,12,0.3942931976883675,3
1364,1,3,Liberal,1,74,1.413442955186155,1,12,0.3942931976883675,3
1366,2,5,Conservative,3,30,-1.077625000127551,1,12,0.3942931976883675,3
1367,3,5,Conservative,3,30,-1.077625000127551,1,12,0.3942931976883675,3
1368,3,4,Moderate,1,31,-1.0210098193249666,1,12,0.3942931976883675,3
1371,2,2,Liberal,4,50,0.05467861592413359,2,12,0.3942931976883675,3
1372,2,4,Moderate,1,45,-0.2283972880887875,2,12,0.3942931976883675,3
1373,3,4,Moderate,3,42,-0.3982428304965402,1,12,0.3942931976883675,3
1375,2,6,Conservative,1,41,-0.4548580112991244,2,12,0.3942931976883675,3
1376,2,4,Moderate,2,33,-0.9077794577197982,2,12,0.3942931976883675,3
1378,1,3,Liberal,1,68,1.0737518703706497,1,12,0.3942931976883675,3
1380,2,4,Moderate,1,54,0.2811393391344705,1,12,0.3942931976883675,3
1382,2,5,Conservative,4,47,-0.11516692648361908,2,12,0.3942931976883675,3
1384,2,3,Liberal,2,38,-0.624703553706877,1,12,0.3942931976883675,3
1385,3,5,Conservative,1,42,-0.3982428304965402,2,8,-1.2209602238277626,3
1387,3,2,Liberal,1,73,1.3568277743835706,1,12,0.3942931976883675,3
1392,2,4,Moderate,1,80,1.7531340400016602,2,12,0.3942931976883675,2
1393,2,4,Moderate,1,55,0.3377545199370547,2,12,0.3942931976883675,2
1395,1,1,Liberal,1,59,0.5642152431473916,2,12,0.3942931976883675,2
1396,2,5,Conservative,1,38,-0.624703553706877,1,12,0.3942931976883675,2
1397,2,7,Conservative,3,54,0.2811393391344705,1,12,0.3942931976883675,2
1398,2,4,Moderate,1,59,0.5642152431473916,2,12,0.3942931976883675,2
1401,2,6,Conservative,3,67,1.0171366895680654,1,12,0.3942931976883675,2
1402,2,6,Conservative,2,60,0.6208304239499758,2,12,0.3942931976883675,2
1406,2,6,Conservative,2,79,1.696518859199076,2,11,-0.009520157690665056,2
1407,3,4,Moderate,1,64,0.8472911471603127,2,10,-0.4133335130696976,2
1410,2,3,Liberal,1,21,-1.587161627350809,1,12,0.3942931976883675,2
1413,2,4,Moderate,0,28,-1.1908553617327193,2,9,-0.8171468684487302,2
1415,2,2,Liberal,2,78,1.6399036783964918,1,9,-0.8171468684487302,2
1417,2,4,Moderate,0,89,2.2626706672249184,2,9,-0.8171468684487302,2
1419,2,4,Moderate,3,45,-0.2283972880887875,2,12,0.3942931976883675,2
1422,1,7,Conservative,0,66,0.9605215087654811,1,9,-0.8171468684487302,2
1425,2,5,Conservative,0,56,0.3943697007396389,2,12,0.3942931976883675,2
1430,2,6,Conservative,3,48,-0.05855174568103485,1,12,0.3942931976883675,3
1431,3,2,Liberal,1,47,-0.11516692648361908,1,12,0.3942931976883675,3
1432,2,5,Conservative,3,68,1.0737518703706497,2,12,0.3942931976883675,3
1433,2,6,Conservative,1,65,0.9039063279628969,1,12,0.3942931976883675,3
1435,3,5,Conservative,0,48,-0.05855174568103485,1,12,0.3942931976883675,3
1436,2,3,Liberal,1,67,1.0171366895680654,2,10,-0.4133335130696976,3
1438,2,4,Moderate,1,66,0.9605215087654811,2,9,-0.8171468684487302,3
1441,2,3,Liberal,1,20,-1.643776808153393,1,4,-2.836213645343893,3
1443,2,6,Conservative,1,60,0.6208304239499758,2,1,-4.04765371148099,3
1444,1,6,Conservative,1,59,0.5642152431473916,1,12,0.3942931976883675,3
1446,2,1,Liberal,3,56,0.3943697007396389,2,2,-3.643840356101958,3
1447,3,4,Moderate,3,66,0.9605215087654811,1,12,0.3942931976883675,3
1448,3,3,Liberal,3,37,-0.6813187345094613,1,12,0.3942931976883675,3
1449,2,2,Liberal,1,85,2.0362099440145816,1,12,0.3942931976883675,3
1453,3,5,Conservative,4,37,-0.6813187345094613,2,12,0.3942931976883675,3
1456,2,4,Moderate,0,31,-1.0210098193249666,2,1,-4.04765371148099,3
1457,3,4,Moderate,1,74,1.413442955186155,2,10,-0.4133335130696976,3
1458,1,3,Liberal,1,22,-1.5305464465482246,2,1,-4.04765371148099,3
1459,2,4,Moderate,1,49,-0.00193656487845063,2,12,0.3942931976883675,3
1460,2,2,Liberal,4,35,-0.7945490961146298,2,12,0.3942931976883675,4
1462,2,4,Moderate,3,33,-0.9077794577197982,2,12,0.3942931976883675,4
1463,2,2,Liberal,3,69,1.1303670511732338,2,12,0.3942931976883675,4
1464,2,4,Moderate,4,75,1.470058135988739,1,12,0.3942931976883675,4
1465,2,3,Liberal,4,36,-0.7379339153120456,1,12,0.3942931976883675,4
1468,2,3,Liberal,2,39,-0.5680883729042928,1,12,0.3942931976883675,4
1469,2,5,Conservative,3,60,0.6208304239499758,1,12,0.3942931976883675,4
1470,3,4,Moderate,3,47,-0.11516692648361908,2,12,0.3942931976883675,4
1471,3,2,Liberal,4,49,-0.00193656487845063,2,12,0.3942931976883675,4
1473,3,2,Liberal,3,50,0.05467861592413359,1,12,0.3942931976883675,4
1475,3,4,Moderate,1,43,-0.341627649693956,1,12,0.3942931976883675,4
1478,2,3,Liberal,1,74,1.413442955186155,1,12,0.3942931976883675,4
1480,1,6,Conservative,1,82,1.8663644016068286,2,12,0.3942931976883675,4
1483,2,5,Conservative,3,31,-1.0210098193249666,1,12,0.3942931976883675,4
1486,3,5,Conservative,4,39,-0.5680883729042928,1,12,0.3942931976883675,4
1487,2,6,Conservative,3,80,1.7531340400016602,1,12,0.3942931976883675,4
1488,2,4,Moderate,0,31,-1.0210098193249666,2,12,0.3942931976883675,4
1490,1,2,Liberal,1,45,-0.2283972880887875,2,12,0.3942931976883675,4
1491,2,4,Moderate,3,34,-0.851164276917214,1,12,0.3942931976883675,4
1492,1,6,Conservative,3,32,-0.9643946385223824,2,12,0.3942931976883675,4
1494,2,5,Conservative,1,32,-0.9643946385223824,2,12,0.3942931976883675,4
1497,2,4,Moderate,2,65,0.9039063279628969,2,12,0.3942931976883675,2
1498,3,3,Liberal,1,34,-0.851164276917214,2,11,-0.009520157690665056,2
1500,3,6,Conservative,4,34,-0.851164276917214,1,12,0.3942931976883675,2
1502,3,4,Moderate,1,41,-0.4548580112991244,2,12,0.3942931976883675,2
1504,2,4,Moderate,1,26,-1.3040857233378877,2,2,-3.643840356101958,2
1509,3,4,Moderate,0,22,-1.5305464465482246,2,2,-3.643840356101958,2
1511,3,5,Conservative,1,56,0.3943697007396389,1,12,0.3942931976883675,1
1512,2,3,Liberal,0,65,0.9039063279628969,2,12,0.3942931976883675,1
1513,3,4,Moderate,1,47,-0.11516692648361908,2,1,-4.04765371148099,1
1517,3,2,Liberal,2,39,-0.5680883729042928,2,12,0.3942931976883675,1
1518,3,1,Liberal,4,47,-0.11516692648361908,2,12,0.3942931976883675,1
1519,1,5,Conservative,3,33,-0.9077794577197982,2,12,0.3942931976883675,1
1520,2,2,Liberal,3,73,1.3568277743835706,1,12,0.3942931976883675,1
1521,3,1,Liberal,4,38,-0.624703553706877,2,12,0.3942931976883675,1
1522,2,4,Moderate,2,50,0.05467861592413359,2,12,0.3942931976883675,1
1523,2,5,Conservative,3,76,1.5266733167913233,2,12,0.3942931976883675,1
1524,1,4,Moderate,0,29,-1.134240180930135,1,12,0.3942931976883675,1
1526,1,4,Moderate,4,42,-0.3982428304965402,1,12,0.3942931976883675,1
1527,2,5,Conservative,4,69,1.1303670511732338,2,12,0.3942931976883675,1
1528,2,3,Liberal,3,66,0.9605215087654811,2,12,0.3942931976883675,3
1531,2,2,Liberal,1,61,0.67744560475256,2,12,0.3942931976883675,3
1532,2,6,Conservative,4,77,1.5832884975939077,1,12,0.3942931976883675,3
1534,2,6,Conservative,1,66,0.9605215087654811,1,12,0.3942931976883675,3
1535,3,5,Conservative,1,49,-0.00193656487845063,2,12,0.3942931976883675,3
1536,2,6,Conservative,1,50,0.05467861592413359,2,12,0.3942931976883675,3
1539,2,4,Moderate,1,32,-0.9643946385223824,2,10,-0.4133335130696976,3
1542,2,5,Conservative,1,63,0.7906759663577285,1,12,0.3942931976883675,3
1543,2,6,Conservative,1,71,1.2435974127784022,2,12,0.3942931976883675,3
1547,2,6,Conservative,3,56,0.3943697007396389,1,12,0.3942931976883675,3
1548,1,6,Conservative,4,73,1.3568277743835706,1,12,0.3942931976883675,3
1550,2,4,Moderate,1,62,0.7340607855551442,2,12,0.3942931976883675,3
1551,2,5,Conservative,1,67,1.0171366895680654,1,11,-0.009520157690665056,3
1556,3,7,Conservative,1,26,-1.3040857233378877,2,12,0.3942931976883675,2
1557,3,7,Conservative,1,45,-0.2283972880887875,2,12,0.3942931976883675,2
1558,2,7,Conservative,NA,34,-0.851164276917214,NA,2,-3.643840356101958,2
1559,2,4,Moderate,2,47,-0.11516692648361908,1,12,0.3942931976883675,2
1561,2,2,Liberal,1,26,-1.3040857233378877,1,10,-0.4133335130696976,2
1562,2,4,Moderate,3,28,-1.1908553617327193,1,12,0.3942931976883675,2
1564,2,2,Liberal,1,24,-1.4173160849430562,2,12,0.3942931976883675,2
1565,3,4,Moderate,2,27,-1.2474705425353034,2,12,0.3942931976883675,2
1567,3,3,Liberal,1,43,-0.341627649693956,1,12,0.3942931976883675,2
1569,3,3,Liberal,1,62,0.7340607855551442,2,9,-0.8171468684487302,2
1570,1,4,Moderate,1,44,-0.2850124688913717,2,9,-0.8171468684487302,2
1571,2,6,Conservative,1,27,-1.2474705425353034,1,12,0.3942931976883675,2
1572,3,4,Moderate,1,43,-0.341627649693956,2,12,0.3942931976883675,2
1573,3,4,Moderate,1,22,-1.5305464465482246,2,12,0.3942931976883675,2
1574,2,4,Moderate,1,77,1.5832884975939077,1,12,0.3942931976883675,2
1575,1,4,Moderate,0,63,0.7906759663577285,1,9,-0.8171468684487302,2
1576,2,3,Liberal,3,77,1.5832884975939077,2,12,0.3942931976883675,2
1579,2,5,Conservative,1,68,1.0737518703706497,1,12,0.3942931976883675,2
1582,2,4,Moderate,1,69,1.1303670511732338,2,12,0.3942931976883675,2
1585,1,3,Liberal,4,68,1.0737518703706497,2,12,0.3942931976883675,2
1588,1,7,Conservative,1,78,1.6399036783964918,2,12,0.3942931976883675,2
1589,2,2,Liberal,0,18,-1.7570071697585614,2,12,0.3942931976883675,2
1591,3,5,Conservative,2,44,-0.2850124688913717,1,12,0.3942931976883675,2
1593,2,3,Liberal,2,53,0.22452415833188627,2,12,0.3942931976883675,2
1595,2,4,Moderate,3,45,-0.2283972880887875,2,12,0.3942931976883675,2
1596,2,2,Liberal,3,75,1.470058135988739,1,12,0.3942931976883675,2
1597,2,3,Liberal,3,56,0.3943697007396389,1,12,0.3942931976883675,2
1598,2,4,Moderate,2,36,-0.7379339153120456,2,12,0.3942931976883675,2
1600,2,6,Conservative,1,24,-1.4173160849430562,1,12,0.3942931976883675,2
1601,2,5,Conservative,2,49,-0.00193656487845063,1,12,0.3942931976883675,2
1602,2,4,Moderate,3,46,-0.1717821072862033,2,12,0.3942931976883675,2
1603,2,4,Moderate,2,43,-0.341627649693956,2,12,0.3942931976883675,2
1604,2,7,Conservative,3,69,1.1303670511732338,1,12,0.3942931976883675,2
1605,2,6,Conservative,1,44,-0.2850124688913717,1,12,0.3942931976883675,2
1611,1,4,Moderate,1,45,-0.2283972880887875,2,12,0.3942931976883675,2
1613,3,3,Liberal,3,59,0.5642152431473916,1,12,0.3942931976883675,2
1615,2,2,Liberal,4,57,0.45098488154222316,2,12,0.3942931976883675,2
1616,2,4,Moderate,3,79,1.696518859199076,1,12,0.3942931976883675,2
1617,1,4,Moderate,3,28,-1.1908553617327193,1,12,0.3942931976883675,2
1619,2,4,Moderate,3,40,-0.5114731921017086,2,12,0.3942931976883675,2
1620,2,7,Conservative,3,71,1.2435974127784022,2,12,0.3942931976883675,2
1624,2,3,Liberal,4,39,-0.5680883729042928,1,12,0.3942931976883675,2
1627,2,4,Moderate,1,58,0.5076000623448074,1,12,0.3942931976883675,2
1629,2,4,Moderate,3,40,-0.5114731921017086,2,12,0.3942931976883675,2
1630,2,3,Liberal,1,20,-1.643776808153393,2,9,-0.8171468684487302,2
1632,2,4,Moderate,1,29,-1.134240180930135,1,12,0.3942931976883675,2
1633,3,6,Conservative,1,77,1.5832884975939077,1,12,0.3942931976883675,2
1636,2,4,Moderate,1,69,1.1303670511732338,2,12,0.3942931976883675,2
1637,2,4,Moderate,1,71,1.2435974127784022,2,12,0.3942931976883675,2
1640,3,4,Moderate,1,53,0.22452415833188627,2,12,0.3942931976883675,2
1643,2,4,Moderate,1,27,-1.2474705425353034,1,12,0.3942931976883675,2
1644,2,4,Moderate,1,46,-0.1717821072862033,2,1,-4.04765371148099,2
1645,3,5,Conservative,1,46,-0.1717821072862033,1,12,0.3942931976883675,2
1646,1,6,Conservative,1,86,2.0928251248171654,1,10,-0.4133335130696976,2
1647,2,6,Conservative,1,62,0.7340607855551442,1,12,0.3942931976883675,2
1650,3,6,Conservative,1,22,-1.5305464465482246,1,12,0.3942931976883675,2
1652,2,5,Conservative,1,45,-0.2283972880887875,1,9,-0.8171468684487302,2
1656,1,4,Moderate,3,30,-1.077625000127551,2,12,0.3942931976883675,2
1657,2,6,Conservative,1,51,0.11129379672671781,1,2,-3.643840356101958,2
1659,3,7,Conservative,1,64,0.8472911471603127,1,12,0.3942931976883675,2
1660,2,4,Moderate,1,29,-1.134240180930135,1,12,0.3942931976883675,2
1661,2,4,Moderate,2,48,-0.05855174568103485,2,12,0.3942931976883675,2
1662,3,7,Conservative,0,45,-0.2283972880887875,1,9,-0.8171468684487302,2
1663,2,5,Conservative,1,46,-0.1717821072862033,1,12,0.3942931976883675,2
1668,2,6,Conservative,3,37,-0.6813187345094613,2,9,-0.8171468684487302,4
1670,1,4,Moderate,1,27,-1.2474705425353034,1,12,0.3942931976883675,4
1671,2,3,Liberal,3,57,0.45098488154222316,1,12,0.3942931976883675,4
1673,2,6,Conservative,3,56,0.3943697007396389,1,12,0.3942931976883675,4
1675,2,3,Liberal,3,42,-0.3982428304965402,2,12,0.3942931976883675,4
1676,1,4,Moderate,2,40,-0.5114731921017086,2,12,0.3942931976883675,4
1677,2,4,Moderate,1,28,-1.1908553617327193,1,12,0.3942931976883675,4
1678,3,4,Moderate,1,50,0.05467861592413359,1,12,0.3942931976883675,4
1679,2,4,Moderate,1,63,0.7906759663577285,1,1,-4.04765371148099,4
1681,3,2,Liberal,1,40,-0.5114731921017086,1,12,0.3942931976883675,4
1682,2,1,Liberal,0,48,-0.05855174568103485,1,12,0.3942931976883675,4
1684,3,2,Liberal,0,43,-0.341627649693956,2,11,-0.009520157690665056,4
1685,3,4,Moderate,1,45,-0.2283972880887875,2,12,0.3942931976883675,4
1686,2,2,Liberal,3,74,1.413442955186155,1,12,0.3942931976883675,4
1687,2,6,Conservative,1,39,-0.5680883729042928,1,12,0.3942931976883675,3
1688,2,6,Conservative,0,86,2.0928251248171654,2,9,-0.8171468684487302,3
1689,3,4,Moderate,1,33,-0.9077794577197982,1,12,0.3942931976883675,3
1691,2,3,Liberal,1,51,0.11129379672671781,1,12,0.3942931976883675,3
1692,2,6,Conservative,1,69,1.1303670511732338,1,12,0.3942931976883675,3
1696,2,2,Liberal,4,36,-0.7379339153120456,1,12,0.3942931976883675,3
1698,1,3,Liberal,3,72,1.3002125935809865,2,12,0.3942931976883675,3
1700,2,4,Moderate,1,57,0.45098488154222316,1,12,0.3942931976883675,3
1702,2,6,Conservative,1,59,0.5642152431473916,1,12,0.3942931976883675,3
1703,3,5,Conservative,3,26,-1.3040857233378877,1,12,0.3942931976883675,3
1704,2,3,Liberal,4,69,1.1303670511732338,1,12,0.3942931976883675,3
1705,3,4,Moderate,4,54,0.2811393391344705,2,12,0.3942931976883675,3
1707,2,4,Moderate,4,51,0.11129379672671781,1,12,0.3942931976883675,3
1709,2,2,Liberal,1,23,-1.4739312657456405,2,12,0.3942931976883675,3
1710,3,2,Liberal,3,33,-0.9077794577197982,1,12,0.3942931976883675,3
1712,2,4,Moderate,0,43,-0.341627649693956,2,10,-0.4133335130696976,3
1713,2,7,Conservative,1,56,0.3943697007396389,1,12,0.3942931976883675,3
1715,2,4,Moderate,1,37,-0.6813187345094613,2,4,-2.836213645343893,3
1717,3,5,Conservative,1,33,-0.9077794577197982,2,9,-0.8171468684487302,3
1720,2,4,Moderate,1,31,-1.0210098193249666,1,12,0.3942931976883675,3
1721,2,6,Conservative,1,47,-0.11516692648361908,1,12,0.3942931976883675,3
1722,3,3,Liberal,1,73,1.3568277743835706,1,2,-3.643840356101958,3
1723,2,6,Conservative,1,51,0.11129379672671781,2,12,0.3942931976883675,3
1725,1,5,Conservative,0,40,-0.5114731921017086,1,10,-0.4133335130696976,3
1730,2,4,Moderate,3,26,-1.3040857233378877,2,12,0.3942931976883675,3
1731,2,4,Moderate,1,36,-0.7379339153120456,2,12,0.3942931976883675,3
1732,2,4,Moderate,4,62,0.7340607855551442,2,12,0.3942931976883675,3
1734,3,6,Conservative,1,68,1.0737518703706497,2,9,-0.8171468684487302,3
1738,1,4,Moderate,3,27,-1.2474705425353034,2,12,0.3942931976883675,3
1739,3,4,Moderate,3,42,-0.3982428304965402,2,12,0.3942931976883675,3
1742,2,5,Conservative,2,75,1.470058135988739,1,12,0.3942931976883675,3
1744,3,3,Liberal,1,57,0.45098488154222316,2,12,0.3942931976883675,3
1748,3,4,Moderate,4,39,-0.5680883729042928,2,12,0.3942931976883675,3
1749,3,5,Conservative,3,34,-0.851164276917214,1,12,0.3942931976883675,3
1750,2,5,Conservative,3,69,1.1303670511732338,1,12,0.3942931976883675,3
1751,2,5,Conservative,4,54,0.2811393391344705,1,12,0.3942931976883675,3
1752,1,4,Moderate,3,39,-0.5680883729042928,2,12,0.3942931976883675,3
1753,2,5,Conservative,1,47,-0.11516692648361908,1,12,0.3942931976883675,3
1754,2,4,Moderate,1,22,-1.5305464465482246,2,12,0.3942931976883675,3
1762,3,2,Liberal,3,60,0.6208304239499758,1,12,0.3942931976883675,3
1763,2,3,Liberal,1,23,-1.4739312657456405,2,2,-3.643840356101958,3
1766,2,4,Moderate,1,27,-1.2474705425353034,1,12,0.3942931976883675,3
1767,2,4,Moderate,1,64,0.8472911471603127,2,12,0.3942931976883675,3
1768,3,7,Conservative,0,43,-0.341627649693956,2,11,-0.009520157690665056,3
1769,2,2,Liberal,1,62,0.7340607855551442,2,12,0.3942931976883675,3
1772,2,5,Conservative,0,73,1.3568277743835706,1,9,-0.8171468684487302,3
1775,2,4,Moderate,3,64,0.8472911471603127,1,12,0.3942931976883675,3
1778,2,4,Moderate,3,37,-0.6813187345094613,1,12,0.3942931976883675,3
1779,3,5,Conservative,1,56,0.3943697007396389,2,9,-0.8171468684487302,3
1780,2,4,Moderate,1,66,0.9605215087654811,2,2,-3.643840356101958,3
1781,2,4,Moderate,2,57,0.45098488154222316,2,12,0.3942931976883675,3
1784,2,3,Liberal,1,33,-0.9077794577197982,1,12,0.3942931976883675,3
1788,2,4,Moderate,2,46,-0.1717821072862033,2,12,0.3942931976883675,3
1789,1,4,Moderate,1,89,2.2626706672249184,1,10,-0.4133335130696976,3
1791,3,4,Moderate,2,49,-0.00193656487845063,1,12,0.3942931976883675,3
1796,2,6,Conservative,1,66,0.9605215087654811,1,12,0.3942931976883675,3
1798,2,4,Moderate,1,73,1.3568277743835706,1,12,0.3942931976883675,3
1800,2,5,Conservative,1,88,2.206055486422334,1,12,0.3942931976883675,3
1802,1,2,Liberal,1,70,1.186982231975818,1,12,0.3942931976883675,3
1804,1,4,Moderate,3,37,-0.6813187345094613,2,12,0.3942931976883675,3
1806,2,4,Moderate,2,41,-0.4548580112991244,2,12,0.3942931976883675,3
1807,2,4,Moderate,1,67,1.0171366895680654,2,12,0.3942931976883675,3
1809,2,4,Moderate,1,30,-1.077625000127551,2,12,0.3942931976883675,3
1810,1,4,Moderate,1,39,-0.5680883729042928,1,3,-3.2400270007229253,3
1812,3,6,Conservative,1,58,0.5076000623448074,2,12,0.3942931976883675,3
1813,2,4,Moderate,3,42,-0.3982428304965402,2,12,0.3942931976883675,3
1814,2,5,Conservative,1,74,1.413442955186155,2,12,0.3942931976883675,3
1815,1,6,Conservative,1,40,-0.5114731921017086,1,12,0.3942931976883675,3
1816,2,4,Moderate,1,55,0.3377545199370547,1,12,0.3942931976883675,3
1817,3,6,Conservative,2,25,-1.3607009041404718,1,12,0.3942931976883675,3
1818,3,2,Liberal,3,72,1.3002125935809865,2,12,0.3942931976883675,3
1819,3,6,Conservative,1,77,1.5832884975939077,1,12,0.3942931976883675,3
1821,2,4,Moderate,2,29,-1.134240180930135,2,12,0.3942931976883675,3
1825,2,4,Moderate,1,26,-1.3040857233378877,2,9,-0.8171468684487302,3
1827,2,4,Moderate,2,38,-0.624703553706877,1,12,0.3942931976883675,3
1829,2,6,Conservative,1,66,0.9605215087654811,2,6,-2.0285869345858276,3
1830,2,4,Moderate,1,62,0.7340607855551442,2,12,0.3942931976883675,3
1831,2,4,Moderate,2,22,-1.5305464465482246,2,10,-0.4133335130696976,3
1832,2,1,Liberal,1,49,-0.00193656487845063,2,1,-4.04765371148099,3
1833,2,3,Liberal,4,77,1.5832884975939077,1,12,0.3942931976883675,3
1836,2,7,Conservative,1,50,0.05467861592413359,2,12,0.3942931976883675,3
1837,2,6,Conservative,1,71,1.2435974127784022,2,9,-0.8171468684487302,3
1838,3,4,Moderate,1,44,-0.2850124688913717,2,12,0.3942931976883675,3
1842,2,5,Conservative,3,48,-0.05855174568103485,2,12,0.3942931976883675,3
1845,2,6,Conservative,3,61,0.67744560475256,2,12,0.3942931976883675,3
1847,1,7,Conservative,3,85,2.0362099440145816,2,12,0.3942931976883675,3
1849,3,5,Conservative,1,51,0.11129379672671781,2,12,0.3942931976883675,3
1850,2,7,Conservative,1,87,2.1494403056197497,2,11,-0.009520157690665056,3
1852,2,4,Moderate,4,32,-0.9643946385223824,1,12,0.3942931976883675,3
1853,2,3,Liberal,3,73,1.3568277743835706,2,12,0.3942931976883675,3
1856,2,5,Conservative,3,72,1.3002125935809865,2,12,0.3942931976883675,3
1859,2,5,Conservative,3,87,2.1494403056197497,1,11,-0.009520157690665056,3
1861,2,3,Liberal,4,27,-1.2474705425353034,2,12,0.3942931976883675,3
1866,3,4,Moderate,3,53,0.22452415833188627,1,12,0.3942931976883675,2
1867,2,5,Conservative,2,67,1.0171366895680654,2,12,0.3942931976883675,2
1869,3,4,Moderate,1,44,-0.2850124688913717,1,12,0.3942931976883675,2
1871,2,2,Liberal,1,76,1.5266733167913233,1,10,-0.4133335130696976,2
1872,2,6,Conservative,1,80,1.7531340400016602,2,12,0.3942931976883675,2
1874,2,4,Moderate,0,32,-0.9643946385223824,NA,9,-0.8171468684487302,2
1875,2,3,Liberal,2,26,-1.3040857233378877,1,12,0.3942931976883675,2
1876,2,4,Moderate,1,68,1.0737518703706497,2,12,0.3942931976883675,2
1877,3,4,Moderate,1,38,-0.624703553706877,2,12,0.3942931976883675,2
1879,2,3,Liberal,1,40,-0.5114731921017086,1,12,0.3942931976883675,2
1881,3,4,Moderate,1,61,0.67744560475256,2,12,0.3942931976883675,2
1884,2,3,Liberal,3,37,-0.6813187345094613,1,12,0.3942931976883675,2
1885,2,3,Liberal,3,34,-0.851164276917214,2,12,0.3942931976883675,2
1887,2,6,Conservative,1,61,0.67744560475256,2,9,-0.8171468684487302,2
1889,2,3,Liberal,1,23,-1.4739312657456405,1,11,-0.009520157690665056,2
