parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,khat
log_lik[1582],-0.6721942755,NA,0.050683759489816994,-0.780929525,-0.7048325,-0.6690545,-0.635383,-0.5812688250000001,NA,1.0065191851794768
log_lik[1583],-1.8895431975,NA,0.12411270603407525,-2.130655,-1.9758925,-1.8912200000000001,-1.8045175,-1.6494224999999998,NA,1.0157452450215132
log_lik[1584],-1.043448089,NA,0.10386292130856561,-1.25679975,-1.1136275,-1.03985,-0.9695912500000001,-0.851076025,NA,1.013260135968283
log_lik[1585],-1.56741814,NA,0.13079102304809706,-1.828081,-1.6554225,-1.568785,-1.4740425000000001,-1.3184132499999999,NA,0.9924803861204282
log_lik[1586],-1.197277163,NA,0.09100354235940439,-1.37964325,-1.2588425,-1.19516,-1.1326325,-1.0272350000000001,NA,1.006849245105073
log_lik[1587],-0.53606704025,NA,0.01518689816152633,-0.568507625,-0.54548925,-0.5352075000000001,-0.5255965,-0.508814375,NA,1.011484906934861
log_lik[1588],-0.5322643875,NA,0.013229159077916502,-0.5594591,-0.54096825,-0.531906,-0.5232125,-0.506725925,NA,1.0093074903104762
log_lik[1589],-1.55761617,NA,0.13478770474052276,-1.824079,-1.64978,-1.55389,-1.464395,-1.2986532499999999,NA,1.0196555348661442
log_lik[1590],-0.533830121,NA,0.014206588865317244,-0.563524025,-0.5427055000000001,-0.53308,-0.5241655000000001,-0.507183775,NA,1.0089067346767664
log_lik[1591],-0.56532727575,NA,0.025677877175981238,-0.621065375,-0.5811102499999999,-0.5630275,-0.54685875,-0.521320775,NA,1.0057506534055551
log_lik[1592],-1.2613062385,NA,0.09854142260077582,-1.4560125,-1.3289,-1.260005,-1.193445,-1.07666675,NA,1.0030201868796944
log_lik[1593],-0.5497181405,NA,0.022029589117296966,-0.60006785,-0.5630160000000001,-0.547749,-0.53421125,-0.512156575,NA,1.0066952057811067
log_lik[1594],-0.5382741905,NA,0.01792429295991162,-0.58073475,-0.547858,-0.536289,-0.52634425,-0.5087257,NA,1.0127422077862223
log_lik[1595],-1.5088605325,NA,0.12343178910548883,-1.7511649999999999,-1.59652,-1.5062099999999998,-1.4218975,-1.2789182499999998,NA,1.0143270946252276
log_lik[1596],-0.53686625625,NA,0.015128294824770004,-0.569145175,-0.5457474999999999,-0.53607,-0.5267765,-0.509514925,NA,1.0167675174181214
log_lik[1597],-0.53709708875,NA,0.01562850015611404,-0.5714698,-0.5460942500000001,-0.535881,-0.52668375,-0.509402875,NA,1.011261718634107
log_lik[1598],-0.53475634575,NA,0.014979238603780708,-0.568365525,-0.54365775,-0.534035,-0.52460125,-0.5078891,NA,1.0092826810533295
log_lik[1599],-0.5443263935,NA,0.022151928334659596,-0.599536725,-0.55601225,-0.541055,-0.52912725,-0.5104818,NA,1.007660315431835
log_lik[1600],-0.5448488105,NA,0.022208186850188456,-0.5986388,-0.55662525,-0.5415730000000001,-0.5294595,-0.510123525,NA,1.0081263930116098
log_lik[1601],-0.5628617175,NA,0.0265620853983619,-0.62264575,-0.57918175,-0.5603640000000001,-0.5438445,-0.5178488,NA,1.006480289152473
log_lik[1602],-0.59383644425,NA,0.032758604362416566,-0.663886725,-0.61510475,-0.5911895,-0.5701434999999999,-0.5367961,NA,1.008712568501618
log_lik[1603],-0.53585498525,NA,0.015881093196244683,-0.570916625,-0.5449805,-0.5344745,-0.5250187500000001,-0.5082548499999999,NA,1.0085206714774968
log_lik[1604],-1.08003631825,NA,0.10300726774512814,-1.28879425,-1.1482775,-1.077245,-1.0093675000000002,-0.888012325,NA,1.029762834015764
log_lik[1605],-1.07607708175,NA,0.11358694020167867,-1.3095882499999998,-1.1495025,-1.07055,-0.99610025,-0.8676422500000001,NA,1.0480228061139705
log_lik[1606],-2.1827186825,NA,0.1369057364978207,-2.44946175,-2.2731624999999998,-2.185135,-2.0895225,-1.91451175,NA,1.032559575191865
log_lik[1607],-0.53429467725,NA,0.014927092600702909,-0.5650387250000001,-0.5435797499999999,-0.533396,-0.5243059999999999,-0.50652065,NA,1.006848262978921
log_lik[1608],-0.53389324675,NA,0.013917554365665136,-0.563191225,-0.542758,-0.53347,-0.52439075,-0.50798595,NA,1.016405295973663
log_lik[1609],-1.7010860975,NA,0.1190790860534683,-1.942668,-1.7805725,-1.69766,-1.6212675,-1.47461225,NA,1.0373339694283894
log_lik[1610],-0.58387031025,NA,0.03761619334798503,-0.670333875,-0.60567025,-0.5797155,-0.5567845,-0.5238548,NA,1.0181987810523796
log_lik[1611],-1.265001236,NA,0.1157103222050522,-1.49716775,-1.343645,-1.26029,-1.184005,-1.0514662499999998,NA,1.01918655847849
log_lik[1612],-1.05004046725,NA,0.0900430749271344,-1.2341955,-1.1102225,-1.04552,-0.9867095,-0.885700175,NA,1.0183641467642064
log_lik[1613],-0.55749004025,NA,0.02462087722142361,-0.613556075,-0.5725055,-0.5551889999999999,-0.5399622500000001,-0.515530525,NA,1.0064152522118968
log_lik[1614],-0.93510727925,NA,0.11084206168007545,-1.1677452499999998,-1.0042775000000002,-0.9306735,-0.85950325,-0.729679925,NA,1.0311432553821054
log_lik[1615],-0.535546876,NA,0.015708010095900657,-0.570201175,-0.5451557499999999,-0.5343145,-0.5247044999999999,-0.5075952,NA,1.0069939196224376
log_lik[1616],-0.53955397625,NA,0.018927739962993823,-0.5847502750000001,-0.549686,-0.5371115,-0.5267580000000001,-0.508655725,NA,1.008398005431135
log_lik[1617],-0.5551835355,NA,0.024462598325810634,-0.60939665,-0.5700860000000001,-0.5526205,-0.5377620000000001,-0.5144620000000001,NA,1.0042328612491023
log_lik[1618],-0.53384828525,NA,0.013763328042013693,-0.56309515,-0.54266525,-0.5333735,-0.524481,-0.5080026750000001,NA,1.011823068812795
log_lik[1619],-0.53377920525,NA,0.0144486457902087,-0.563242975,-0.5428817499999999,-0.533104,-0.52411,-0.5066883249999999,NA,1.007479969220395
log_lik[1620],-1.7627625075,NA,0.13600541987544582,-2.03514675,-1.8548875000000002,-1.76169,-1.6702225,-1.504469,NA,1.0458146828351371
log_lik[1621],-1.90930044,NA,0.1473926319764548,-2.201392,-2.008165,-1.907245,-1.81046,-1.62497875,NA,1.0348206445479238
log_lik[1622],-0.55106206225,NA,0.021969261833872718,-0.599835775,-0.564545,-0.549126,-0.5355602500000001,-0.513709675,NA,1.0067131638059639
log_lik[1623],-0.53675756475,NA,0.014997073284147138,-0.5685682,-0.54608675,-0.5357655,-0.5264512499999999,-0.5092278,NA,1.015918808944045
log_lik[1624],-1.28943905475,NA,0.11943258057031245,-1.53373325,-1.36834,-1.284145,-1.20682,-1.06476575,NA,1.0273212374639562
log_lik[1625],-0.589645892,NA,0.03517506509485009,-0.6666322,-0.611409,-0.586496,-0.56380425,-0.5314846999999999,NA,1.0014662461449442
log_lik[1626],-0.56813098425,NA,0.03076534630184209,-0.637201775,-0.58574325,-0.5650005,-0.5461514999999999,-0.518437425,NA,1.0056075311072452
log_lik[1627],-0.5368229215,NA,0.01664992273489904,-0.5744590250000001,-0.5463645,-0.5354925,-0.5253012499999999,-0.50822415,NA,1.010766005218002
log_lik[1628],-1.9713725175,NA,0.12998098983954193,-2.228266,-2.0570325,-1.972895,-1.8802075,-1.7243089999999999,NA,1.0483161676397659
log_lik[1629],-0.58478368775,NA,0.032791612633378125,-0.65765295,-0.6047835,-0.581922,-0.5615415,-0.5290009750000001,NA,1.0087382692418363
log_lik[1630],-1.5696214425,NA,0.14501383000361462,-1.8629645,-1.6640825000000001,-1.56738,-1.4712075,-1.2886422499999999,NA,1.018302866655778
log_lik[1631],-0.55390892825,NA,0.02496540987569937,-0.6116985,-0.568442,-0.550812,-0.536087,-0.51323195,NA,1.0039597242663751
log_lik[1632],-0.53654657575,NA,0.0163952471725718,-0.572879975,-0.54610525,-0.535332,-0.5251319999999999,-0.507664,NA,1.0064889289747359
log_lik[1633],-0.54608784625,NA,0.02085965443179406,-0.59717465,-0.55661375,-0.5435555,-0.5320487500000001,-0.5127801750000001,NA,1.0209655175215981
log_lik[1634],-1.35221503725,NA,0.13087067275057804,-1.6243045,-1.43938,-1.34803,-1.2606475,-1.1030814999999998,NA,1.0475943313683846
log_lik[1635],-0.5397417355,NA,0.016647780021205507,-0.57739845,-0.54957725,-0.538044,-0.5284262500000001,-0.51094975,NA,1.0202866289409347
log_lik[1636],-1.5057051125,NA,0.12772218310458666,-1.75504375,-1.5911275,-1.503075,-1.416615,-1.2611895,NA,0.9830655048958494
log_lik[1637],-0.53472678425,NA,0.014900828765547826,-0.5676952499999999,-0.54368,-0.533945,-0.524664,-0.507919725,NA,1.0095138495995277
log_lik[1638],-0.533878184,NA,0.013885432652554628,-0.5631219749999999,-0.5426785000000001,-0.533509,-0.5242555,-0.5080474,NA,1.0149389829644297
log_lik[1639],-0.54902034275,NA,0.02119644757374944,-0.5991113,-0.5608155000000001,-0.546214,-0.53445275,-0.5152945499999999,NA,1.0155845025582946
log_lik[1640],-2.0342119725,NA,0.1598438051921274,-2.3595520000000003,-2.1415725,-2.03005,-1.931295,-1.7255284999999998,NA,1.0021800276753383
log_lik[1641],-0.53847500425000006,NA,0.0181870211667816,-0.58140695,-0.5484165000000001,-0.536293,-0.5263995,-0.5084847499999999,NA,1.014888924770551
log_lik[1642],-0.56074883675,NA,0.02792794891444306,-0.6293428000000001,-0.57536025,-0.5565789999999999,-0.54127625,-0.5185776,NA,1.019234271216118
log_lik[1643],-1.5275626675,NA,0.1272474794479872,-1.78016125,-1.6135724999999999,-1.527675,-1.43767,-1.2863639999999998,NA,0.999386065981527
log_lik[1644],-1.1740792025,NA,0.11141677574424007,-1.39701375,-1.250365,-1.1684100000000002,-1.0959675,-0.964738225,NA,1.0375025802183064
log_lik[1645],-0.541976106,NA,0.019213432545430478,-0.585574225,-0.553569,-0.5402755,-0.528722,-0.5092868500000001,NA,1.005031954262046
log_lik[1646],-1.40212046,NA,0.11475182803183376,-1.63203125,-1.4792125,-1.40089,-1.3218999999999999,-1.1815355,NA,1.0011962157166092
log_lik[1647],-1.67005329,NA,0.13715531977310008,-1.93927075,-1.7647575,-1.6673200000000001,-1.57536,-1.41065,NA,1.0024455412031772
log_lik[1648],-0.53892723,NA,0.015900067259285815,-0.5734369,-0.54826925,-0.537789,-0.52818425,-0.510837825,NA,1.0165894414543133
log_lik[1649],-1.51869838,NA,0.12097447841045744,-1.759695,-1.5983525,-1.51917,-1.4345374999999998,-1.2866505,NA,0.9942724477674121
log_lik[1650],-0.53417838525,NA,0.01484543696692749,-0.5647742,-0.543428,-0.5332174999999999,-0.52432225,-0.5065381499999999,NA,1.0069390237894427
log_lik[1651],-0.5543598675,NA,0.026865328392732462,-0.6185668750000001,-0.5693415,-0.550252,-0.53532,-0.51197105,NA,1.0033505740856992
log_lik[1652],-1.371915963,NA,0.12180175075445479,-1.61451875,-1.4546975,-1.36846,-1.2851000000000001,-1.147799,NA,1.0259636866858424
log_lik[1653],-0.53673638125,NA,0.015897845211238187,-0.5712109999999999,-0.54608425,-0.5356164999999999,-0.5261,-0.5089341000000001,NA,1.0105615638699832
log_lik[1654],-0.5719703755,NA,0.032519465925796236,-0.6489659499999999,-0.5894929999999999,-0.5668485,-0.5490855000000001,-0.523048925,NA,1.014755266820599
log_lik[1655],-1.78429693,NA,0.11375129198027542,-2.0151202500000003,-1.860055,-1.7812649999999999,-1.705725,-1.56461175,NA,1.042599115275047
log_lik[1656],-2.210942145,NA,0.16577277188134135,-2.53473175,-2.3200399999999997,-2.2102199999999996,-2.1011724999999997,-1.89322775,NA,0.9897315915828966
log_lik[1657],-0.57903576225,NA,0.035361940703619595,-0.660293675,-0.59922825,-0.5749580000000001,-0.5538067499999999,-0.5234314000000001,NA,1.01555047049014
log_lik[1658],-0.6045712955,NA,0.036899585780688304,-0.6865659749999999,-0.62614475,-0.6014115,-0.57846325,-0.5433794,NA,1.0214563179871232
log_lik[1659],-1.2544609585,NA,0.10579517128297947,-1.46693125,-1.3243224999999998,-1.253035,-1.18339,-1.05106275,NA,1.0335195519272389
log_lik[1660],-0.5693851615,NA,0.027557722971596574,-0.6299089250000001,-0.58569225,-0.5667795,-0.54997025,-0.5230349749999998,NA,1.0128931208619416
log_lik[1661],-0.5353093605,NA,0.015678484978286143,-0.569470625,-0.5445295,-0.534226,-0.5247205,-0.5075191499999999,NA,1.0117383405378297
log_lik[1662],-0.54011982,NA,0.0176459139409752,-0.5782392,-0.550899,-0.5386025000000001,-0.52799,-0.5089733750000001,NA,1.0144567215756846
log_lik[1663],-2.3146112675,NA,0.1897726921271541,-2.6996045,-2.4378625,-2.31259,-2.1848975,-1.9463129999999997,NA,0.9622954415467004
log_lik[1664],-1.25873502,NA,0.11237998002131443,-1.48336275,-1.3320175,-1.25717,-1.18246,-1.04317975,NA,1.0343336951834166
log_lik[1665],-1.0922262845,NA,0.10174846594266403,-1.3013322500000002,-1.161035,-1.0884200000000002,-1.02307,-0.8968114,NA,1.055753824201354
log_lik[1666],-2.4011888725,NA,0.1273112131192701,-2.65468525,-2.4875425,-2.40212,-2.3137775,-2.15695625,NA,1.0454782907101239
log_lik[1667],-1.489654705,NA,0.11740650679039114,-1.7199155,-1.5685925,-1.487405,-1.4077175,-1.2632094999999999,NA,1.004888055378937
log_lik[1668],-1.560450545,NA,0.14900538084405943,-1.86280125,-1.6600549999999998,-1.555265,-1.4599775,-1.2774804999999998,NA,1.0424073259582287
log_lik[1669],-0.53291412475,NA,0.01378727978963531,-0.561207175,-0.54162925,-0.5321400000000001,-0.5237062499999999,-0.5071027,NA,1.0100661563537174
log_lik[1670],-0.95224487825,NA,0.08330106152579478,-1.1221230000000002,-1.0066074999999999,-0.9502695000000001,-0.8959707499999999,-0.796879975,NA,1.024196880511473
log_lik[1671],-1.26651469,NA,0.10593602267331853,-1.4786735,-1.3364275,-1.265255,-1.195975,-1.0623002499999998,NA,1.03092792435761
log_lik[1672],-0.53287349825,NA,0.013605685616949758,-0.56032465,-0.5417665,-0.5323665,-0.5236302500000001,-0.50729155,NA,1.0097074617397088
log_lik[1673],-0.550917063,NA,0.023732524044007722,-0.60548075,-0.5640815,-0.5478505,-0.5342357500000001,-0.5122051750000001,NA,1.0108554024277512
log_lik[1674],-1.464300145,NA,0.14738417918182992,-1.76818175,-1.56014,-1.4586000000000001,-1.3662275,-1.1851294999999997,NA,1.053683529407071
log_lik[1675],-0.54530407275,NA,0.024554057168109985,-0.608025425,-0.5566355000000001,-0.5409375,-0.5290857499999999,-0.509886225,NA,1.010952795476837
log_lik[1676],-1.432907745,NA,0.1319879943029857,-1.6998787499999999,-1.5209675,-1.4318149999999998,-1.346485,-1.17906775,NA,0.9765462957791052
log_lik[1677],-0.5334857905,NA,0.01422584694796608,-0.5629651499999999,-0.5423815,-0.532709,-0.52391125,-0.50747615,NA,1.0100889659813637
log_lik[1678],-0.5489613075,NA,0.024639877201511562,-0.60845695,-0.561145,-0.545432,-0.53184575,-0.511382875,NA,1.00734404342075
log_lik[1679],-2.309321405,NA,0.10930167009061259,-2.5234889999999996,-2.3834424999999997,-2.30832,-2.2370275,-2.09677475,NA,1.0468493232981442
log_lik[1680],-0.55916560425,NA,0.025009802534793003,-0.614601225,-0.573998,-0.556492,-0.54140575,-0.5168449749999999,NA,1.0119601742647164
log_lik[1681],-0.56405481625,NA,0.02795661758832305,-0.632344875,-0.57940875,-0.5597685,-0.54453925,-0.521742275,NA,1.0211502643062984
log_lik[1682],-1.06262023325,NA,0.08761963187467643,-1.2364130000000002,-1.1212400000000002,-1.061055,-1.003555,-0.8941401499999999,NA,1.0275577186216716
log_lik[1683],-0.58247039575,NA,0.03775116395462681,-0.66995895,-0.6039565,-0.5778045,-0.5557375,-0.52388695,NA,1.0110688644904113
log_lik[1684],-1.176416995,NA,0.10136842347386024,-1.38011625,-1.2440875,-1.17352,-1.10414,-0.981902875,NA,1.0088948037309884
log_lik[1685],-1.1048506280000001,NA,0.11916146795228845,-1.3493404999999998,-1.1801575,-1.0979,-1.0243825,-0.8799826499999999,NA,1.0418826983244467
log_lik[1686],-1.2844504345,NA,0.1270113322735011,-1.54487075,-1.365495,-1.2779349999999998,-1.1992174999999998,-1.0424662499999997,NA,1.0551568118640404
log_lik[1687],-0.60184263825,NA,0.03612376109328545,-0.68079615,-0.62400275,-0.59829,-0.5760609999999999,-0.5406938250000001,NA,1.0082504050913528
log_lik[1688],-2.0256539875,NA,0.10364057521831259,-2.23329275,-2.0934325,-2.0237600000000002,-1.95464,-1.82525725,NA,1.041802156546495
log_lik[1689],-0.60095286875,NA,0.0326075143608221,-0.67272785,-0.62058825,-0.5984579999999999,-0.5778544999999999,-0.54533905,NA,1.0120226316084073
log_lik[1690],-0.66144690225,NA,0.05826755403899856,-0.7933559,-0.6972555,-0.656462,-0.619046,-0.563926825,NA,1.0134527769164023
log_lik[1691],-1.09930981175,NA,0.12625025346357824,-1.357242,-1.1840475,-1.094465,-1.0145075,-0.8559071249999999,NA,1.0750138157999694
log_lik[1692],-1.4261712345,NA,0.14365010416988225,-1.7216995,-1.5200300000000002,-1.421395,-1.33114,-1.1532345,NA,1.0537936432532615
log_lik[1693],-0.558694405,NA,0.024669334483066914,-0.6135023500000001,-0.5729985,-0.5562609999999999,-0.5413207500000001,-0.51775855,NA,1.0236712546476696
log_lik[1694],-0.548331667,NA,0.021394319503009667,-0.596679375,-0.560653,-0.5461750000000001,-0.53331375,-0.512570225,NA,1.0221424157511907
log_lik[1695],-0.5339376545,NA,0.014176034926688449,-0.5627132499999999,-0.5427825000000001,-0.5334315000000001,-0.5245070000000001,-0.5076747,NA,1.0139937040442593
log_lik[1696],-0.5461897585,NA,0.021169518422208707,-0.59306045,-0.5583972500000001,-0.5440075,-0.53174875,-0.511639475,NA,1.0179952792320608
log_lik[1697],-0.5337599605,NA,0.014166496509168229,-0.5627482750000001,-0.54269925,-0.5333185,-0.524411,-0.50764955,NA,1.013856187562079
log_lik[1698],-0.54518956225,NA,0.020323191610680528,-0.5912712499999999,-0.55684775,-0.5431524999999999,-0.53099425,-0.51087735,NA,1.0209426877704704
log_lik[1699],-0.5338147005,NA,0.014269512386719382,-0.56329645,-0.54269225,-0.533237,-0.52432225,-0.5073756,NA,1.0119825371134563
log_lik[1700],-0.537780547,NA,0.017948050216428355,-0.5792772500000001,-0.5468255,-0.536037,-0.52616675,-0.50847175,NA,1.014064028562894
log_lik[1701],-1.151581132,NA,0.12843637399794902,-1.412282,-1.23332,-1.150715,-1.0627,-0.9106291249999999,NA,1.0319788611923504
log_lik[1702],-1.2774136255,NA,0.10628102759213083,-1.4913885,-1.349385,-1.276065,-1.20384,-1.0749490000000002,NA,0.9907254661517666
log_lik[1703],-0.59118160975,NA,0.03981650069873576,-0.681659825,-0.6152705,-0.586389,-0.562261,-0.5279850749999999,NA,1.0206278558119841
log_lik[1704],-0.54578250025,NA,0.02066021919778019,-0.5924902750000001,-0.5575019999999999,-0.543573,-0.5313705,-0.5110054749999999,NA,1.0216641862661118
log_lik[1705],-0.911210936,NA,0.10876040828436108,-1.134938,-0.982009,-0.9077660000000001,-0.837542,-0.712285525,NA,1.0410518316814383
log_lik[1706],-0.56296451525,NA,0.026809383568679842,-0.6228752,-0.57889425,-0.5603865,-0.5438892500000001,-0.5182955999999999,NA,1.021625847236541
log_lik[1707],-0.59561172,NA,0.03823285098364598,-0.6793279499999999,-0.6182112500000001,-0.591368,-0.5685255,-0.53267909999999985,NA,1.019719381687518
log_lik[1708],-0.54756952675,NA,0.024502710561282753,-0.607871275,-0.55964625,-0.5436030000000001,-0.530968,-0.511160125,NA,1.0158180282336762
log_lik[1709],-1.5348118975,NA,0.13867277405547407,-1.8113652500000001,-1.62615,-1.53507,-1.4424225,-1.2631897499999998,NA,1.0160613368934552
log_lik[1710],-1.1285524595,NA,0.10592147336025899,-1.34659275,-1.1976275,-1.12499,-1.053725,-0.9339400750000001,NA,1.0348614360804487
log_lik[1711],-0.68904727525,NA,0.0491882512868027,-0.7966217,-0.720224,-0.686168,-0.6541837500000001,-0.6022163,NA,1.0302381587795102
log_lik[1712],-2.01068965,NA,0.13936289462219434,-2.2834005,-2.1033074999999997,-2.011275,-1.9153699999999998,-1.73968925,NA,1.026319405597572
log_lik[1713],-0.550961242,NA,0.022351053477796715,-0.60215365,-0.56327675,-0.5477704999999999,-0.53541425,-0.5158889249999999,NA,1.0103602180475242
log_lik[1714],-0.5362441165,NA,0.014862591208779427,-0.5674707,-0.54537725,-0.535212,-0.526327,-0.5091304,NA,1.0161219540093769
log_lik[1715],-1.874619555,NA,0.12935413415700292,-2.12458875,-1.9616575,-1.874005,-1.7879325000000001,-1.6304885,NA,1.0527104376891376
log_lik[1716],-1.61517927,NA,0.14982205425905337,-1.9141775,-1.7148,-1.614675,-1.5124499999999999,-1.326015,NA,1.0218814096577014
log_lik[1717],-0.54876442775,NA,0.02218295054911646,-0.5998941999999999,-0.56151975,-0.5463804999999999,-0.53309825,-0.512611525,NA,1.020944906057196
log_lik[1718],-1.78918323,NA,0.1249459070325562,-2.0378632499999996,-1.87436,-1.7881749999999998,-1.703605,-1.5455602499999999,NA,1.0085984002388086
log_lik[1719],-0.5492798285,NA,0.022719090341331283,-0.59934315,-0.5626665000000001,-0.5465035,-0.533647,-0.5122848,NA,1.019055998200186
log_lik[1720],-1.8317939875,NA,0.12244640020415307,-2.0692637499999997,-1.914555,-1.830575,-1.7466825,-1.6017232499999998,NA,1.0569614387833066
log_lik[1721],-1.2569243430000001,NA,0.12020524924467876,-1.50376575,-1.3353825000000001,-1.25349,-1.172475,-1.036328,NA,1.063758532408731
log_lik[1722],-0.53417272225,NA,0.014551387377884644,-0.56472055,-0.5429999999999999,-0.533369,-0.524455,-0.5079059499999999,NA,1.0118936790348345
log_lik[1723],-0.5612313125,NA,0.030296896056205273,-0.6343421,-0.57706225,-0.556691,-0.5397022499999999,-0.5153846999999999,NA,1.0152348094595942
log_lik[1724],-1.4351419175,NA,0.11860847976058012,-1.67106575,-1.5137975000000001,-1.43319,-1.3533475000000001,-1.2130035,NA,0.9928129914394219
log_lik[1725],-0.540578858,NA,0.017893913241619635,-0.582444775,-0.55037325,-0.5385690000000001,-0.5285765,-0.5105004000000001,NA,1.0137470759412013
log_lik[1726],-1.090590923,NA,0.09723077042548034,-1.2824522500000002,-1.1547925000000001,-1.088695,-1.02301,-0.9025505,NA,1.0057628554470648
log_lik[1727],-1.11720692,NA,0.10561140408735438,-1.3352377500000001,-1.18628,-1.1135199999999998,-1.0426449999999998,-0.923752975,NA,1.0337635256219018
log_lik[1728],-1.60302387,NA,0.1370441188484601,-1.8791912499999999,-1.6936475000000002,-1.602105,-1.5079725000000002,-1.34435475,NA,1.017157115727439
log_lik[1729],-0.58149790675,NA,0.02752795462936857,-0.6406217500000001,-0.598809,-0.5792315,-0.56212625,-0.532795475,NA,1.0187767127263057
log_lik[1730],-0.537652723,NA,0.01744363857834667,-0.5759222,-0.5471412499999999,-0.535804,-0.5260965,-0.508086,NA,1.011980261663041
log_lik[1731],-0.577982442,NA,0.03321461100580887,-0.65249135,-0.59791425,-0.5742905,-0.55398225,-0.5240301749999999,NA,1.018976380193704
log_lik[1732],-0.54671298975,NA,0.020855185343675947,-0.5937066499999999,-0.558684,-0.5445825,-0.5320907500000001,-0.511474525,NA,1.0215490165440293
log_lik[1733],-2.0245074175,NA,0.15101112285031137,-2.32837825,-2.1221,-2.02196,-1.9248025000000002,-1.73378275,NA,1.0375230793685106
log_lik[1734],-0.53837452275,NA,0.0184580714146703,-0.5814088500000001,-0.5475025,-0.5363015,-0.5264037500000001,-0.508508975,NA,1.014708696919033
log_lik[1735],-0.5618513275,NA,0.025903619681695002,-0.6201909999999999,-0.57710175,-0.559232,-0.5434005,-0.519299625,NA,1.0219452566866694
log_lik[1736],-0.53654133425,NA,0.014973331073975818,-0.567884325,-0.5460125,-0.535569,-0.52643725,-0.5093227,NA,1.015443743035618
log_lik[1737],-1.96185212,NA,0.12453763069879972,-2.20942475,-2.0481225,-1.96052,-1.8773324999999998,-1.72091025,NA,1.0136789699198905
log_lik[1738],-0.711497418,NA,0.05342200880759285,-0.8277263,-0.744964,-0.7084895,-0.6742805000000001,-0.6171928,NA,1.0248675964925178
log_lik[1739],-0.645488162,NA,0.04669524662591064,-0.7495971749999999,-0.6740387499999999,-0.641857,-0.612177,-0.5655777750000001,NA,1.0158066583134906
log_lik[1740],-1.908804895,NA,0.15530728282944103,-2.2284445,-2.007695,-1.9042949999999998,-1.8062624999999999,-1.6076925,NA,1.025275487153229
log_lik[1741],-0.737894423,NA,0.061987591804727404,-0.87018775,-0.77741075,-0.7340725,-0.695087,-0.629153725,NA,1.0082518600100556
log_lik[1742],-1.1063812705,NA,0.13103250437646047,-1.3742602499999998,-1.1918825,-1.1052,-1.01647,-0.8610633,NA,1.0465021497588913
log_lik[1743],-0.54518956225,NA,0.020323191610680528,-0.5912712499999999,-0.55684775,-0.5431524999999999,-0.53099425,-0.51087735,NA,1.0209426877704704
log_lik[1744],-0.57604180175,NA,0.030346860428921128,-0.6439090000000001,-0.59403275,-0.5726294999999999,-0.5548325000000001,-0.525958525,NA,1.021665471766257
log_lik[1745],-0.5327102595,NA,0.013338925954066229,-0.56000515,-0.5414902500000001,-0.532284,-0.523674,-0.5072707750000001,NA,1.017352509662659
log_lik[1746],-0.596735285,NA,0.04178124520712061,-0.6914047750000001,-0.6214902499999999,-0.5913014999999999,-0.56692575,-0.5302479750000001,NA,1.0107375282958118
log_lik[1747],-1.325787875,NA,0.0893945781548594,-1.5039015000000002,-1.3852200000000001,-1.323775,-1.2645425000000001,-1.158999,NA,1.0236224798951534
log_lik[1748],-0.5359128945,NA,0.014942811249506525,-0.567334325,-0.54500625,-0.5348284999999999,-0.5258945,-0.50927115,NA,1.0125533288840654
log_lik[1749],-0.5355029445,NA,0.01592281746654586,-0.569675625,-0.54456175,-0.5343995,-0.52481925,-0.5074001499999999,NA,1.0127725638363245
log_lik[1750],-0.614549904,NA,0.04054505599743006,-0.7043607999999999,-0.64007,-0.610763,-0.58570575,-0.545779175,NA,1.0139086907094452
log_lik[1751],-0.53620268675,NA,0.015710580255583063,-0.5697428250000001,-0.54563425,-0.534935,-0.5254345,-0.50797615,NA,1.0140762234029583
log_lik[1752],-0.56822474725,NA,0.03417904885928805,-0.648528125,-0.58724,-0.562745,-0.54340425,-0.516632875,NA,1.0085907105545284
log_lik[1753],-0.5583294205,NA,0.02721372210330406,-0.62227075,-0.5736192499999999,-0.5551094999999999,-0.53912375,-0.5149510500000001,NA,1.009920674902331
log_lik[1754],-1.431002558,NA,0.15108993577762214,-1.7352925,-1.533575,-1.425745,-1.327165,-1.1458547499999998,NA,1.0347971991292029
log_lik[1755],-0.560627762,NA,0.02932552907136,-0.63171405,-0.57656825,-0.5569035,-0.5397747500000001,-0.5153614,NA,1.0086348737869837
log_lik[1756],-0.58738255,NA,0.03299621957622688,-0.66276105,-0.60700975,-0.5849195,-0.5637637500000001,-0.5334246250000001,NA,1.0228710053124717
log_lik[1757],-0.5353809025,NA,0.015528084938699296,-0.569488525,-0.5442819999999999,-0.534346,-0.52494525,-0.508218325,NA,1.007596751475471
log_lik[1758],-1.5241398475,NA,0.09008555818165286,-1.7009162500000001,-1.5871300000000002,-1.522785,-1.4610075,-1.3512642499999998,NA,1.0094713520577512
log_lik[1759],-2.2337866475,NA,0.1137826626145812,-2.4638025,-2.30929,-2.232135,-2.1562625,-2.0145402499999996,NA,1.0663180197235942
log_lik[1760],-0.5428215305,NA,0.01989485168695616,-0.5881422500000001,-0.5545955,-0.5406565,-0.5290925,-0.5093004499999999,NA,1.013227837460218
log_lik[1761],-0.56420222025,NA,0.025042042823848025,-0.6193351749999999,-0.57928075,-0.561699,-0.5464855,-0.522068175,NA,1.0083404271551741
