parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,khat
log_lik[1009],-0.62918603975,NA,0.05287833859165985,-0.75175965,-0.66009125,-0.623173,-0.59102075,-0.54426035,NA,1.0542903592548012
log_lik[1010],-0.6019911685,NA,0.03811760066112043,-0.68804295,-0.6247787499999999,-0.598293,-0.5749059999999999,-0.53903835,NA,1.0544208799936412
log_lik[1011],-0.64630140325,NA,0.05402511016074029,-0.7711131,-0.6792115,-0.642009,-0.6073605,-0.55459535,NA,1.048055595761156
log_lik[1012],-0.54541946225,NA,0.01619107628823414,-0.5803056750000001,-0.5550005,-0.54455,-0.5347992500000001,-0.5165228749999999,NA,1.059161421891721
log_lik[1013],-0.54389816425,NA,0.015340241218929237,-0.575380575,-0.55329275,-0.543041,-0.533985,-0.51572775,NA,1.0590416068079875
log_lik[1014],-0.65369201525,NA,0.060579089537990176,-0.7944415,-0.6890897500000001,-0.6477744999999999,-0.610648,-0.55536807499999985,NA,1.0539164643482473
log_lik[1015],-0.560885551,NA,0.03055221970821715,-0.6403895,-0.57411925,-0.554125,-0.540559,-0.520112125,NA,1.0536557505948314
log_lik[1016],-0.5561128415,NA,0.02042566688650132,-0.60330855,-0.567435,-0.5541404999999999,-0.5420579999999999,-0.5223378,NA,1.0529981345116868
log_lik[1017],-0.55731513775,NA,0.022676042431878846,-0.6082616,-0.5700195,-0.555142,-0.54163825,-0.519402075,NA,1.057527500281211
log_lik[1018],-0.54481228275,NA,0.015199553917241225,-0.57705085,-0.55414575,-0.5441675,-0.5349335,-0.5164753000000001,NA,1.0591200915727463
log_lik[1019],-1.3216880575,NA,0.11674187042885685,-1.55593125,-1.3964899999999998,-1.3165149999999999,-1.2415075,-1.10756575,NA,1.0465260034406714
log_lik[1020],-0.55046421625,NA,0.019974082715110208,-0.5961122999999999,-0.560888,-0.5484515,-0.5369645000000001,-0.5173647499999999,NA,1.058313062383429
log_lik[1021],-0.54498248075,NA,0.01541056974737192,-0.5761210499999999,-0.55453525,-0.544372,-0.5347682500000001,-0.516315325,NA,1.0611249841562325
log_lik[1022],-1.26897330275,NA,0.14086482536815068,-1.5583355,-1.360025,-1.26361,-1.1700475,-1.00877675,NA,1.0585113793419827
log_lik[1023],-1.36022797475,NA,0.11670480426334495,-1.5902065,-1.4416425,-1.3563800000000001,-1.28095,-1.1395895,NA,1.0414847965839351
log_lik[1024],-0.55995448225,NA,0.022016811740576566,-0.61255295,-0.57189825,-0.557412,-0.5447015,-0.5248099500000001,NA,1.0563900057409197
log_lik[1025],-0.56699831,NA,0.027433785576569,-0.6277520000000001,-0.58302475,-0.5635365,-0.5476460000000001,-0.5231548749999999,NA,1.0558430265789067
log_lik[1026],-0.550762197,NA,0.01780858002859436,-0.590123775,-0.56152875,-0.5494645,-0.53858625,-0.51968195,NA,1.0604907741758067
log_lik[1027],-0.55154969425,NA,0.01855543439729141,-0.59255167500000006,-0.56252925,-0.550027,-0.53877375,-0.5201184249999999,NA,1.060045062804178
log_lik[1028],-0.5537835415,NA,0.02009487341246874,-0.5993927499999999,-0.564983,-0.5517354999999999,-0.54000375,-0.5203949999999999,NA,1.0569978493978156
log_lik[1029],-0.56161919675,NA,0.026776006102922537,-0.62533235,-0.576083,-0.5575224999999999,-0.5433085,-0.51989435,NA,1.053372539157817
log_lik[1030],-1.25635927275,NA,0.1281201449731866,-1.521783,-1.3384325000000001,-1.252255,-1.167235,-1.0228835,NA,0.9990239842868671
log_lik[1031],-0.5632768005,NA,0.029296035191475743,-0.6367649500000001,-0.577508,-0.558757,-0.54302825,-0.519707675,NA,1.0573498699924668
log_lik[1032],-1.0651217185,NA,0.10164994581447542,-1.273685,-1.1291175,-1.061,-0.99638875,-0.8792800749999999,NA,1.0153158885758728
log_lik[1033],-0.55500827025,NA,0.02207865318678543,-0.6053523749999999,-0.5678105,-0.55248,-0.53968275,-0.5192167,NA,1.0574551532754743
log_lik[1034],-0.54486221975,NA,0.015330048702736312,-0.57642415,-0.55420325,-0.544055,-0.534727,-0.516543025,NA,1.0566199432629944
log_lik[1035],-0.78651274025,NA,0.08374906718390249,-0.970538825,-0.8365072499999999,-0.7809835,-0.7265140000000001,-0.6424010250000001,NA,1.0637659370631865
log_lik[1036],-0.545775173,NA,0.016690453159043776,-0.582142275,-0.55574125,-0.5447555,-0.5345817500000001,-0.5159881749999999,NA,1.058701128304684
log_lik[1037],-1.14642826675,NA,0.11410670205153528,-1.38222975,-1.2177125000000002,-1.1451500000000001,-1.067845,-0.938502825,NA,1.0383354261194273
log_lik[1038],-0.6606294525,NA,0.04613785051699234,-0.7604067000000001,-0.687587,-0.657638,-0.62909625,-0.579978625,NA,1.0565951969704623
log_lik[1039],-1.40781703475,NA,0.1254816071283933,-1.65961825,-1.4871525,-1.4049749999999999,-1.322905,-1.1739152499999999,NA,1.031738908253839
log_lik[1040],-0.6388122945,NA,0.04822521827883505,-0.745271325,-0.66788175,-0.633859,-0.6048015,-0.55927615,NA,1.0579752476351083
log_lik[1041],-0.6021628565,NA,0.04134994896687058,-0.6953405,-0.626336,-0.59707,-0.572981,-0.5370762,NA,1.053370979091133
log_lik[1042],-0.5543631865,NA,0.022037337842239726,-0.604374175,-0.5669795,-0.5517084999999999,-0.5390502500000001,-0.5189848499999999,NA,1.0561436932162562
log_lik[1043],-0.745320198,NA,0.06243278194032363,-0.8801626249999999,-0.78319125,-0.741458,-0.70214325,-0.6364075250000001,NA,1.0537876552422791
log_lik[1044],-0.553332392,NA,0.021235398754070933,-0.60061065,-0.565312,-0.551156,-0.53860175,-0.5187792,NA,1.057039681473308
log_lik[1045],-1.047622802,NA,0.09893628576063901,-1.24938275,-1.1090224999999998,-1.044805,-0.9816167499999999,-0.856723075,NA,1.0354868869931295
log_lik[1046],-1.0114601535,NA,0.11233077548346504,-1.24441325,-1.08346,-1.008685,-0.9330752499999999,-0.8094776999999999,NA,1.0306659457457112
log_lik[1047],-0.56863731975,NA,0.025976064751594023,-0.625418425,-0.5841815,-0.5665195000000001,-0.550154,-0.5254447000000001,NA,1.056480922179315
log_lik[1048],-1.01714172475,NA,0.09770758709131687,-1.2171020000000001,-1.0776625,-1.01483,-0.95209975,-0.8283314999999999,NA,1.0342538381048123
log_lik[1049],-0.57345501575,NA,0.029575865863215076,-0.6400667750000001,-0.5907104999999999,-0.5700215,-0.552091,-0.5262138999999999,NA,1.0563157625371777
log_lik[1050],-0.54988551425,NA,0.020117790465769413,-0.5994279749999999,-0.56038475,-0.5477075,-0.5366535000000001,-0.517155025,NA,1.0612060781994128
log_lik[1051],-0.557708528,NA,0.024861988813118952,-0.617672875,-0.5713955000000001,-0.5543305000000001,-0.54047275,-0.518788325,NA,1.0559008115902968
log_lik[1052],-0.60561900575,NA,0.04290981983043845,-0.6976902500000001,-0.6327145,-0.6003149999999999,-0.5743814999999999,-0.5377229749999999,NA,1.0486606855287113
log_lik[1053],-2.218837105,NA,0.144722293926882,-2.51364175,-2.3177649999999996,-2.21385,-2.1193925,-1.9471654999999999,NA,1.027119429119579
log_lik[1054],-0.57565128825,NA,0.03386155002443298,-0.6580409,-0.59417525,-0.5714735,-0.5513685,-0.524014075,NA,1.057102228087574
log_lik[1055],-1.708597515,NA,0.1445209997327922,-2.00135075,-1.8043749999999998,-1.7046549999999998,-1.6096974999999998,-1.4378914999999999,NA,1.0354168123647445
log_lik[1056],-1.8850490675,NA,0.12000826231498142,-2.1315795,-1.9655025000000002,-1.88227,-1.7990725,-1.664657,NA,1.0321283671620651
log_lik[1057],-0.55002798375,NA,0.01725332653389215,-0.58916905,-0.5598002500000001,-0.5488394999999999,-0.538577,-0.520196,NA,1.0571170728929427
log_lik[1058],-1.15092816225,NA,0.13201558209406497,-1.4135325,-1.237725,-1.14659,-1.0634575000000002,-0.8965493999999999,NA,1.0478803271126695
log_lik[1059],-0.546072175,NA,0.0172411035917699,-0.582893925,-0.5562477499999999,-0.544732,-0.5347682500000001,-0.51610855,NA,1.060022649037586
log_lik[1060],-0.6436068545,NA,0.06743544013191262,-0.801774275,-0.6826645,-0.6334919999999999,-0.59415575,-0.5408913249999999,NA,1.052187657070368
log_lik[1061],-0.5630451245,NA,0.02474928724905698,-0.6215364499999999,-0.575607,-0.5592945,-0.546582,-0.52514785,NA,1.0473348697151583
log_lik[1062],-0.6498022465,NA,0.05127763218192486,-0.762417075,-0.68163,-0.6460140000000001,-0.61227025,-0.564651375,NA,1.05555368714771
log_lik[1063],-0.54382900575,NA,0.014999141997823895,-0.5742612250000001,-0.55313525,-0.5432695000000001,-0.53410775,-0.5162517,NA,1.0590091311601064
log_lik[1064],-0.5580804955,NA,0.026222324307896602,-0.6240385749999999,-0.57049625,-0.5540849999999999,-0.540523,-0.51982885,NA,1.0572915624633845
log_lik[1065],-1.31584311025,NA,0.1318239585575573,-1.5904435,-1.397005,-1.311005,-1.2258475,-1.0796385,NA,1.0592999878889608
log_lik[1066],-0.5453408545,NA,0.0164580936876902,-0.5809081250000001,-0.5547755,-0.5444985,-0.534509,-0.51611785,NA,1.0590605247614506
log_lik[1067],-0.57759693525,NA,0.02930428710423151,-0.643605275,-0.5948885,-0.574806,-0.5569252499999999,-0.52820835,NA,1.055623050818548
log_lik[1068],-0.6008705185,NA,0.04410169069099965,-0.705739875,-0.62473625,-0.5949585,-0.56947825,-0.5337837750000001,NA,1.05053350243996
log_lik[1069],-0.54455290125,NA,0.015260950506852153,-0.5756465749999999,-0.554158,-0.5437775,-0.5344819999999999,-0.516657675,NA,1.0572804712176966
log_lik[1070],-0.54890337975,NA,0.018340332378203372,-0.5889647,-0.55951375,-0.5477375,-0.5367545,-0.516575725,NA,1.0586605527418476
log_lik[1071],-1.754824505,NA,0.1284939491670643,-2.01272,-1.8381725000000002,-1.7510050000000001,-1.6684774999999998,-1.5110552499999998,NA,1.0624133955267447
log_lik[1072],-1.408595778,NA,0.1257441270626504,-1.66183,-1.4897475,-1.406245,-1.32261,-1.1735497499999998,NA,1.0532540494425586
log_lik[1073],-0.61880184675,NA,0.03438177497846689,-0.69174885,-0.63954275,-0.616744,-0.5952237499999999,-0.557520975,NA,1.0529633765186555
log_lik[1074],-1.45489445425,NA,0.09565695856611754,-1.63979625,-1.5192725,-1.4555799999999999,-1.394815,-1.2628627499999998,NA,1.0237478123233013
log_lik[1075],-1.43052486325,NA,0.10768186458303959,-1.6460305000000002,-1.49882,-1.430925,-1.35787,-1.221467,NA,1.0566436227654954
log_lik[1076],-0.60772084475,NA,0.04365169943275394,-0.7060437,-0.6334890000000001,-0.6025615,-0.5762277499999999,-0.5372917250000001,NA,1.0507839683380762
log_lik[1077],-0.5465942755,NA,0.01544876409573337,-0.5781531500000001,-0.5559215,-0.5458864999999999,-0.5367440000000001,-0.5188035000000001,NA,1.0576210095308731
log_lik[1078],-0.5543970425,NA,0.02049428419710922,-0.5994951000000001,-0.56657425,-0.552819,-0.5405105000000001,-0.5191111999999999,NA,1.0574865711330612
log_lik[1079],-0.54925205175,NA,0.018247041654782276,-0.588386225,-0.5600745,-0.5480645,-0.53704075,-0.5168132,NA,1.0602853903436091
log_lik[1080],-0.582102475,NA,0.029800131810947768,-0.6504863,-0.5983775,-0.5784370000000001,-0.56134025,-0.534447475,NA,1.04904075538136
log_lik[1081],-1.69818561,NA,0.13145116723604935,-1.958288,-1.783245,-1.6973799999999999,-1.6106825,-1.43857775,NA,1.0369145088622174
log_lik[1082],-1.2025851595,NA,0.08765265632865574,-1.37931775,-1.258225,-1.201095,-1.1456825,-1.03580725,NA,1.0595959800815165
log_lik[1083],-1.896257885,NA,0.14177888018175738,-2.17027175,-1.9920525,-1.896235,-1.8025224999999998,-1.610761,NA,1.0336083351979282
log_lik[1084],-1.951449115,NA,0.13532478903936598,-2.21246175,-2.0418125,-1.9500250000000001,-1.8617,-1.692704,NA,1.0330511689335955
log_lik[1085],-0.5481527255,NA,0.017802693720518157,-0.58658565,-0.55865675,-0.5471175,-0.53580275,-0.517016075,NA,1.0588435180279372
log_lik[1086],-0.54277707,NA,0.014561597546556379,-0.5720153250000001,-0.551944,-0.542065,-0.533237,-0.5157957750000001,NA,1.0580437462904277
log_lik[1087],-1.4143797175,NA,0.1059870393395918,-1.6324447499999999,-1.4816075,-1.409135,-1.3422775,-1.2199022499999999,NA,1.028371115642355
log_lik[1088],-1.13098809425,NA,0.12110901110014395,-1.37837875,-1.205785,-1.127965,-1.0501749999999999,-0.8966240999999999,NA,1.0576147461262415
log_lik[1089],-0.54485792474999994,NA,0.015362662186546711,-0.5759444499999999,-0.5543327499999999,-0.543964,-0.53474925,-0.5167878749999999,NA,1.0570098263616925
log_lik[1090],-1.6874082275,NA,0.13908748851837388,-1.96148025,-1.780255,-1.68453,-1.593275,-1.42240475,NA,1.0529822126985884
log_lik[1091],-0.54472199475,NA,0.014809919195115945,-0.57329565,-0.55390175,-0.5440375,-0.5351535000000001,-0.517193725,NA,1.0582211275410978
log_lik[1092],-0.5589221555,NA,0.020074404267798242,-0.603606525,-0.57043775,-0.5572029999999999,-0.54503875,-0.5249227000000001,NA,1.0589696616388766
log_lik[1093],-1.1915548665,NA,0.08733019898505258,-1.367141,-1.2469424999999998,-1.190115,-1.1343999999999999,-1.02497975,NA,1.0590777128233095
log_lik[1094],-0.567131266,NA,0.02923993152711155,-0.635308675,-0.5832935,-0.563098,-0.546413,-0.521898725,NA,1.0533930812541001
log_lik[1095],-0.57608829725,NA,0.024604483358896843,-0.630768,-0.5894552499999999,-0.573923,-0.5594085,-0.5363209999999999,NA,1.0551144104442092
log_lik[1096],-1.11130090375,NA,0.09884804236156462,-1.3069695,-1.1760000000000002,-1.1114950000000001,-1.0416175,-0.9199303249999999,NA,1.0571143420611793
log_lik[1097],-0.54475411475,NA,0.01614200854866207,-0.57699795,-0.55477375,-0.543874,-0.53409775,-0.5154003749999999,NA,1.060263650752962
log_lik[1098],-1.8337858275,NA,0.14044649889754598,-2.119393,-1.92631,-1.833135,-1.7374325,-1.561433,NA,1.0164472814325438
log_lik[1099],-1.61499155,NA,0.13205724897615154,-1.8777,-1.7017499999999999,-1.613605,-1.5259775,-1.3564575,NA,1.056206618416038
log_lik[1100],-1.18047032275,NA,0.1046142659011433,-1.3860824999999999,-1.25085,-1.179905,-1.10868,-0.9846670999999999,NA,1.0297981065865889
log_lik[1101],-0.5706337025,NA,0.027560940841388385,-0.631788925,-0.58650675,-0.5675795,-0.5513385,-0.5255903749999999,NA,1.0569627793624963
log_lik[1102],-1.32381969825,NA,0.09350822909615165,-1.5133592500000002,-1.3824025,-1.32073,-1.2598275,-1.1567127499999998,NA,1.0315338109387424
log_lik[1103],-1.171405147,NA,0.12906239732021252,-1.4288315,-1.2597749999999999,-1.169895,-1.083825,-0.92780385,NA,1.0539285293315954
log_lik[1104],-0.61135833175,NA,0.03822447498047004,-0.695489025,-0.6356467499999999,-0.6082415,-0.584132,-0.54709185,NA,1.0511420128971283
log_lik[1105],-0.57012982275,NA,0.0251603014914094,-0.625791425,-0.5854085,-0.568298,-0.55244225,-0.52689065,NA,1.0547960453718233
log_lik[1106],-0.581596221,NA,0.03082367587162855,-0.65241415,-0.59969875,-0.5774625,-0.55955225,-0.5328624,NA,1.0555516051529557
log_lik[1107],-0.55034018075,NA,0.0186423128926664,-0.590411125,-0.56145225,-0.5490710000000001,-0.5378915,-0.5175155,NA,1.060257372035886
log_lik[1108],-0.55368626025,NA,0.019623068238422664,-0.5953881,-0.56575225,-0.5525865000000001,-0.5398850000000001,-0.519679075,NA,1.0588556823240434
log_lik[1109],-1.02759882475,NA,0.12035330159020131,-1.2840212500000001,-1.1022175,-1.02478,-0.94526,-0.8047139249999999,NA,1.0505840523177357
log_lik[1110],-1.758845415,NA,0.15149459831758885,-2.05847225,-1.8586525,-1.7564600000000001,-1.6574125,-1.4720924999999998,NA,1.048650430685767
log_lik[1111],-1.4780684625,NA,0.12135802795282313,-1.7239642499999999,-1.5566849999999999,-1.47723,-1.3955625,-1.24600625,NA,1.0463818790548949
log_lik[1112],-0.58443979525,NA,0.027248017772692465,-0.642383525,-0.6008560000000001,-0.5827235,-0.56570875,-0.5367378,NA,1.056850883995862
log_lik[1113],-0.5824279245,NA,0.025861176319755076,-0.6378112,-0.5980897500000001,-0.5806585,-0.56457075,-0.5376426,NA,1.0553330455201104
log_lik[1114],-0.90888181025,NA,0.08358710690014783,-1.07365125,-0.963731,-0.9080965000000001,-0.85273,-0.752874725,NA,1.0422268347454653
log_lik[1115],-2.054444075,NA,0.14045118826665634,-2.3298727500000003,-2.1459175,-2.0550550000000003,-1.9601600000000001,-1.7797459999999998,NA,1.0312409267319773
log_lik[1116],-0.5720514855,NA,0.03049047679377231,-0.643574825,-0.5891405000000001,-0.5681095,-0.55024125,-0.5244826,NA,1.0542115622422659
log_lik[1117],-1.2739527175,NA,0.12345138250004709,-1.5211139999999999,-1.3546200000000002,-1.2705899999999999,-1.18896,-1.0402917499999997,NA,1.0665133960537012
log_lik[1118],-1.9500788525,NA,0.14793068748600902,-2.2490345,-2.0471725,-1.9499849999999999,-1.8512149999999998,-1.664421,NA,1.0246975352556964
log_lik[1119],-1.19550974575,NA,0.1102748565421169,-1.4253200000000001,-1.263995,-1.189715,-1.11913,-0.9955517999999999,NA,1.0302256491802972
log_lik[1120],-1.256433948,NA,0.1292735830299238,-1.51745925,-1.3425925,-1.255535,-1.16702,-1.0152525,NA,1.027273782654682
log_lik[1121],-0.55732328075,NA,0.025827526044654887,-0.6220993749999999,-0.5695955,-0.5532845,-0.5401305,-0.518850325,NA,1.055355644199863
log_lik[1122],-1.3174423085,NA,0.11173806747568885,-1.5332654999999997,-1.39605,-1.31613,-1.24035,-1.10044775,NA,1.0379372627319228
log_lik[1123],-0.6266534705,NA,0.039633264750955584,-0.712188875,-0.65018775,-0.623961,-0.5986724999999999,-0.5593120749999999,NA,1.0512858932222657
log_lik[1124],-0.5536550235,NA,0.02083420617287017,-0.5996645749999999,-0.565417,-0.5517799999999999,-0.5392352499999999,-0.518657525,NA,1.0601775596851328
log_lik[1125],-0.5934316665,NA,0.03208167202812697,-0.6623405,-0.6122615,-0.590743,-0.570941,-0.5392193,NA,1.0576837074756495
log_lik[1126],-0.56483857375,NA,0.024618280339074754,-0.626123675,-0.578142,-0.5615015,-0.54772025,-0.526671275,NA,1.055373193366744
log_lik[1127],-1.49928350025,NA,0.12525089800147754,-1.7496849999999997,-1.58227,-1.498465,-1.416505,-1.260168,NA,1.050417653725462
log_lik[1128],-1.966196125,NA,0.1261250487941142,-2.2241905,-2.051215,-1.962685,-1.8756825,-1.7309235,NA,1.0294225602700695
log_lik[1129],-0.610948253,NA,0.0353311576337505,-0.687343775,-0.6317445,-0.6080185,-0.586174,-0.5513751,NA,1.0527960414417328
log_lik[1130],-0.54537333075,NA,0.01522467643996188,-0.577451425,-0.55469425000000006,-0.544642,-0.53539925,-0.51716425,NA,1.058225544525531
log_lik[1131],-0.56814119325,NA,0.03518965406942485,-0.658245475,-0.5841862499999999,-0.560168,-0.54385,-0.521347825,NA,1.0514986707826104
log_lik[1132],-0.6097597485,NA,0.03872763067560008,-0.694842925,-0.63337875,-0.6059855,-0.5818930000000001,-0.5455462249999999,NA,1.0494701868078717
log_lik[1133],-1.06188739975,NA,0.10013990551973678,-1.27178175,-1.12511,-1.0576750000000001,-0.99139825,-0.8831133499999999,NA,1.0406042198604928
log_lik[1134],-0.54447993175,NA,0.015002990253870451,-0.575481675,-0.5540927499999999,-0.543739,-0.53450675,-0.5169427,NA,1.059788318929323
log_lik[1135],-1.132135041,NA,0.0911511871246687,-1.3113102499999998,-1.19379,-1.131435,-1.06997,-0.9568555249999999,NA,1.0511563401715294
log_lik[1136],-1.3289717815,NA,0.12054307889445186,-1.57602,-1.4084675,-1.3278699999999999,-1.2476474999999998,-1.103538,NA,1.0429827066811947
log_lik[1137],-0.56087792725,NA,0.023857163952834496,-0.614558275,-0.574505,-0.5587455,-0.544425,-0.5214871,NA,1.0574287704266063
log_lik[1138],-0.58883574525,NA,0.0400171781803044,-0.6846052499999999,-0.610475,-0.58328,-0.56028375,-0.5281564249999999,NA,1.0565720984247489
log_lik[1139],-0.90999062525,NA,0.09476244137710763,-1.1028010000000001,-0.9688240000000001,-0.9072775,-0.8464649999999999,-0.7319265249999999,NA,1.0449578869973815
log_lik[1140],-1.478531496,NA,0.14032569292466598,-1.776772,-1.57066,-1.4726,-1.3843375,-1.2147774999999998,NA,1.0633248498243568
log_lik[1141],-0.551034737,NA,0.019136633557938387,-0.59346545,-0.56243675,-0.5498350000000001,-0.53768925,-0.517926475,NA,1.0567845280283565
log_lik[1142],-0.59986183425,NA,0.0375865075940963,-0.6815237000000001,-0.62198325,-0.596319,-0.5732685,-0.5399624500000001,NA,1.0499322016027193
log_lik[1143],-1.69647142,NA,0.1321083834411256,-1.9569092500000003,-1.7820725,-1.6955149999999999,-1.6091825000000002,-1.4415825,NA,1.0555102782635017
log_lik[1144],-0.6779245745,NA,0.05745435458180305,-0.801516875,-0.712813,-0.672966,-0.636991,-0.5820879000000001,NA,1.0573944999630076
log_lik[1145],-0.58857055425,NA,0.03294397634157654,-0.663144875,-0.6079557499999999,-0.5853315,-0.565281,-0.53481685,NA,1.0567755077599448
log_lik[1146],-0.55505956,NA,0.020955783220450015,-0.601676125,-0.567214,-0.553401,-0.540284,-0.5195901,NA,1.0557487007034052
log_lik[1147],-0.57228941725,NA,0.03144825938204995,-0.6446320249999999,-0.59014225,-0.5676570000000001,-0.55013725,-0.5242958500000001,NA,1.051259907600627
log_lik[1148],-1.56316547,NA,0.16071162902728975,-1.88523775,-1.6699825000000001,-1.56117,-1.4524074999999999,-1.26327425,NA,1.0363860591261402
log_lik[1149],-1.1011761295,NA,0.1393130467293336,-1.38563325,-1.194855,-1.093835,-1.0070575,-0.8376863749999999,NA,1.0356513890734227
log_lik[1150],-0.584313509,NA,0.03389692601906264,-0.6598105999999999,-0.6051585,-0.5808305,-0.5598022500000001,-0.5297388249999999,NA,1.0560333457303475
log_lik[1151],-0.5601274995,NA,0.025677960021509037,-0.620045725,-0.5736144999999999,-0.5566409999999999,-0.5422892500000001,-0.5204726749999999,NA,1.0556160397382948
log_lik[1152],-1.2790568305,NA,0.11232634459939052,-1.5011444999999999,-1.3542450000000001,-1.278245,-1.2056375,-1.05743775,NA,1.0211429015696933
log_lik[1153],-1.235497303,NA,0.12335331435767928,-1.4860185000000001,-1.316095,-1.2321,-1.152055,-1.0008347499999999,NA,1.0069544807165727
log_lik[1154],-0.54526201375,NA,0.015850548778140246,-0.578016075,-0.554929,-0.5443994999999999,-0.53470175,-0.51648195,NA,1.0575271702102522
log_lik[1155],-2.24372432,NA,0.12614512099909192,-2.4973757500000002,-2.3222500000000004,-2.24176,-2.159725,-2.0030762500000003,NA,1.0526419124708222
log_lik[1156],-0.54854128675,NA,0.01844094415120388,-0.5903023249999999,-0.5591975,-0.5469975,-0.5358855,-0.51708305,NA,1.0576009442338998
log_lik[1157],-0.545361502,NA,0.01589020554868914,-0.5784659750000001,-0.554859,-0.544579,-0.53482425,-0.517018675,NA,1.055942231500807
log_lik[1158],-0.5773532775,NA,0.029273304572206043,-0.6425410500000001,-0.5942500000000001,-0.5745199999999999,-0.5567869999999999,-0.52857175,NA,1.0566446021877522
log_lik[1159],-0.5620442775,NA,0.02489946597745589,-0.617439975,-0.5758782499999999,-0.5592999999999999,-0.54469725,-0.521475875,NA,1.055022904643345
log_lik[1160],-1.5291532475,NA,0.1389740061584385,-1.81043075,-1.618335,-1.52739,-1.4319250000000001,-1.2680397500000002,NA,1.051673621625269
log_lik[1161],-2.0223817625,NA,0.15636526726920738,-2.3343235,-2.127045,-2.0196199999999997,-1.9148275000000001,-1.7241705,NA,1.0332105357502932
log_lik[1162],-0.547291219,NA,0.016284625165665794,-0.581273575,-0.55713375,-0.5465595000000001,-0.5367204999999999,-0.517933525,NA,1.0604209060678116
log_lik[1163],-1.5288145,NA,0.13883862363208976,-1.810732,-1.6206025000000002,-1.5288599999999999,-1.4343825,-1.2608847499999998,NA,1.0388153723807767
log_lik[1164],-0.5855984685,NA,0.03284271051502903,-0.663977975,-0.60395925,-0.5809605,-0.562569,-0.5347012499999999,NA,1.0585852459271612
log_lik[1165],-0.54694628475,NA,0.017303675121021,-0.5858112,-0.556386,-0.54535,-0.5355595,-0.51674955,NA,1.0594564591051698
log_lik[1166],-0.554914238,NA,0.020991650563943462,-0.6016715749999999,-0.56710075,-0.5533305,-0.5404465,-0.518734525,NA,1.0567656282966496
log_lik[1167],-0.548797328,NA,0.019782540279483656,-0.597443825,-0.558533,-0.546625,-0.5360367500000001,-0.51708545,NA,1.0625321937352064
log_lik[1168],-1.663550715,NA,0.13907320432610024,-1.94466275,-1.75573,-1.65712,-1.5677349999999999,-1.4015597499999999,NA,1.0625105409638893
log_lik[1169],-0.544920942,NA,0.015219042210372057,-0.5762072249999999,-0.5546755,-0.5443395,-0.5347805,-0.5160938,NA,1.0574050150942966
log_lik[1170],-1.380615791,NA,0.14323955565387766,-1.67298075,-1.4740875,-1.37384,-1.28255,-1.11033325,NA,1.0488254148054779
log_lik[1171],-0.5448177785,NA,0.015123000010274593,-0.576971875,-0.55430475,-0.544151,-0.5349895,-0.5169006249999999,NA,1.0572731447803971
log_lik[1172],-1.2077001895,NA,0.09828209184270204,-1.39876175,-1.27435,-1.2085050000000002,-1.14127,-1.0160155,NA,1.041889684516989
log_lik[1173],-1.46099414725,NA,0.1219637367525252,-1.703214,-1.5415800000000002,-1.4592749999999999,-1.3819225,-1.2284522500000001,NA,1.0566297037670762
log_lik[1174],-1.2928506905,NA,0.13023004926331144,-1.55934425,-1.37569,-1.2907350000000002,-1.203385,-1.0460575,NA,1.0577616132857863
log_lik[1175],-1.438523116,NA,0.12627673560190356,-1.6915252499999998,-1.5192150000000002,-1.43486,-1.3518649999999999,-1.20084875,NA,1.0376096025268786
log_lik[1176],-1.7952078375,NA,0.13601194086940807,-2.069312,-1.884515,-1.792685,-1.70349,-1.5332805,NA,1.0491587204542996
log_lik[1177],-0.5500502505,NA,0.01822489343264891,-0.58968745,-0.5603834999999999,-0.5486340000000001,-0.538126,-0.51951265,NA,1.0583300631621797
log_lik[1178],-1.320789842,NA,0.13045755334821904,-1.58964175,-1.4048825,-1.316085,-1.23154,-1.0723815,NA,1.0462552866289796
log_lik[1179],-1.6759967125,NA,0.12627262273204842,-1.93168325,-1.757995,-1.6709100000000001,-1.5918549999999998,-1.43658375,NA,1.0382820267676274
log_lik[1180],-1.50297385325,NA,0.12471314931735512,-1.7454539999999998,-1.587945,-1.50042,-1.4182175000000001,-1.2654987500000001,NA,1.036463140954999
log_lik[1181],-0.5555400695,NA,0.024773681381366527,-0.61819445,-0.5672135,-0.55188,-0.53911725,-0.5192391000000001,NA,1.0572737903329865
log_lik[1182],-0.548136852,NA,0.016368337224806073,-0.5841873,-0.557696,-0.547138,-0.5374242499999999,-0.51903035,NA,1.057507450573898
log_lik[1183],-1.0930733315,NA,0.10046144106657748,-1.3028137499999999,-1.1557375,-1.08948,-1.0230625,-0.91329925,NA,1.0395324636419643
log_lik[1184],-1.09333487,NA,0.11165912108424211,-1.32419125,-1.16858,-1.091755,-1.014725,-0.886999225,NA,1.051299452392453
log_lik[1185],-1.845629785,NA,0.1263970968075382,-2.09821425,-1.9295999999999998,-1.84372,-1.7567749999999998,-1.6070645,NA,1.0332670936290849
log_lik[1186],-0.54606000225,NA,0.017194392868091334,-0.583115825,-0.5560815,-0.5449485000000001,-0.53493175,-0.5158347,NA,1.0596702046700246
log_lik[1187],-1.5429661725,NA,0.16655135435897675,-1.8794905000000002,-1.6500700000000001,-1.53811,-1.4334399999999998,-1.2194162499999999,NA,1.0301140545454501
