parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[1864],-0.6150951932502244,5.226531056582782e-4,0.035262595277239336,-0.6900574511064351,-0.6372435903052898,-0.6131565262028862,-0.5910961539193456,-0.5505175262963161,4551.991835968097,0.9992640237963447
log_lik[1865],-0.5620937925308254,6.222281671582468e-4,0.037054280364463385,-0.6525640887898437,-0.5806703277114466,-0.5562014772410723,-0.5363533572747828,-0.5066628421139291,3546.3160083278062,1.0007825993940707
log_lik[1866],-0.6064137357929047,4.2279197560899284e-4,0.03243937228691476,-0.6769834397986418,-0.6266907425372235,-0.6045131375224715,-0.5841782612916402,-0.5472513789582211,5886.964429738872,0.9997767969191276
log_lik[1867],-0.5687143625492063,5.164974198669887e-4,0.033319520999700716,-0.6433609502412297,-0.5887022230377857,-0.5642220163055105,-0.5451403668643509,-0.51486167133861,4161.608156252991,1.0006235144179805
log_lik[1868],-0.5714114998020753,5.470512143552831e-4,0.03245798356866826,-0.6435219533775146,-0.5907106404571083,-0.5680656890575545,-0.5484264955778984,-0.5180556435804446,3520.3601749740565,1.0011305821853902
log_lik[1869],-1.256074491648243,0.0013450209872116804,0.09354328144777557,-1.4428686380832068,-1.316906499969297,-1.2534893466892756,-1.1923715375174173,-1.0819712465778164,4836.899673479845,1.0001930787640403
log_lik[1870],-0.647106551785184,6.097585747117766e-4,0.04167606023595836,-0.7421245293489508,-0.6728381399102595,-0.6440369885923354,-0.618782976528413,-0.5699560813230049,4671.512137401283,0.9992537962317731
log_lik[1871],-1.331676977700718,0.0016734207823077482,0.117035871727958,-1.569983879148743,-1.4079339212035276,-1.3292139088238106,-1.25002837312043,-1.1152218102688198,4891.337974781175,1.0003569284612865
log_lik[1872],-2.190472993309258,0.0014865218134960366,0.11368396952278417,-2.417946062091234,-2.266964392903228,-2.1892486224565273,-2.1124695406591902,-1.971477910791278,5848.65341140743,0.9999230421057885
log_lik[1873],-0.5447865031854524,3.046833534675838e-4,0.02102736533295703,-0.5885461352002328,-0.55835060258021,-0.5436058832167572,-0.5304422653324041,-0.5059039499876806,4762.90880960299,0.9995560419830728
log_lik[1874],-2.1559347493162755,0.00256538829094523,0.16267336736876,-2.476918411435457,-2.265997721877995,-2.154457330798979,-2.0445932153357935,-1.844619249528698,4020.9317085384046,1.0009949213995197
log_lik[1875],-0.5835918580194924,5.952502627564929e-4,0.03901673570479067,-0.6730117541937467,-0.6062491757718693,-0.5800054672401553,-0.5553542847876972,-0.5204301137201096,4296.379858958917,0.9999943623350118
log_lik[1876],-0.5935471363706741,4.449280370251323e-4,0.029257200757548757,-0.6550453007930213,-0.6119947038504818,-0.5926085740527058,-0.5737258618636474,-0.5404547314848417,4324.0030976254675,0.9993043617921097
log_lik[1877],-0.5323562077795828,2.835244353365629e-4,0.019065213885699664,-0.5710163179360298,-0.5448729528192702,-0.531684489805053,-0.5194380485507512,-0.49605162736224,4521.706562968217,0.9997091108408325
log_lik[1878],-1.1542558221121146,0.0023458742465542835,0.15061739208656555,-1.4699477564976702,-1.2537048335923773,-1.145201015798279,-1.0526122999590013,-0.8748551379335483,4122.311369708571,1.000696350715508
log_lik[1879],-1.4017394897272808,0.0020758730746692246,0.11838162470345222,-1.6477882111097593,-1.478420532016089,-1.397508925898903,-1.3205179218572218,-1.1806950810807315,3252.1232807474944,1.0003420552457913
log_lik[1880],-1.8372378351885426,0.0023694588698231736,0.1254961152992983,-2.0884078426473955,-1.9202444587223337,-1.8348586615395335,-1.7533739659776968,-1.5985915021012642,2805.189575128276,1.0005703307611793
log_lik[1881],-1.1660342561638222,0.0020604044437512858,0.10213985313950429,-1.3692683023165115,-1.234723919157643,-1.164227275413364,-1.0962015371958924,-0.9710212739076122,2457.4545952735566,0.9996490025428839
log_lik[1882],-0.5313543912595388,2.996488574183412e-4,0.01921364546563017,-0.5703067778836242,-0.5441880561918223,-0.5306893677520139,-0.5183948971517098,-0.49501496890537094,4111.44318664837,0.9995226429634781
log_lik[1883],-0.6208992947395535,5.482975334241661e-4,0.045263817803287025,-0.7192490147528519,-0.648642570870011,-0.617642184861822,-0.5877342433650603,-0.5453538382698089,6815.061505036169,0.9997333865791244
log_lik[1884],-0.5523790801315278,3.454607072685438e-4,0.02381014146380229,-0.6029639245613304,-0.567650568847814,-0.5516273763301154,-0.535612507377861,-0.5094365663489395,4750.361229600949,1.0000846509534076
log_lik[1885],-1.478347222455637,0.0012105714024415132,0.08482688143708793,-1.647787532377682,-1.5343747086681556,-1.4769132957115656,-1.4207139370834212,-1.3126656226525768,4910.053015371832,0.9995987860480812
log_lik[1886],-0.5903151887032427,4.777434913996442e-4,0.03302452535543417,-0.660262985146197,-0.6108546648115112,-0.5886297971734826,-0.5672784809245373,-0.5328001912269872,4778.4122013160395,0.9990755570023082
log_lik[1887],-1.8755515947795993,0.001587187775900116,0.12025291721327058,-2.11696583671352,-1.9544896316008629,-1.8725281773383684,-1.792940534042572,-1.65322680176157,5740.300413764767,0.9998016684847059
log_lik[1888],-0.5383421935865997,3.236558586036323e-4,0.021681107735660378,-0.5838573347182776,-0.5519384546000221,-0.5372587482530076,-0.5234249154354957,-0.49870963046456274,4487.412460286801,0.9999951158960979
log_lik[1889],-1.6093508761371464,0.0043071286000550425,0.16748789500883884,-1.9534943495027615,-1.722602044918275,-1.606052319507925,-1.4913118908241636,-1.2933644005867262,1512.137107332646,1.0012363938605464
log_lik[1890],-2.1589570571696415,0.001697613512849247,0.11752568370823287,-2.390982284473462,-2.2380520002117734,-2.159405993093956,-2.0779566262301863,-1.932833207991125,4792.784761275864,0.9995816170953082
log_lik[1891],-0.5352054230761881,2.9818595022133344e-4,0.01973941199685367,-0.5746264570800204,-0.5485174984600569,-0.5344422165426763,-0.5215166221331884,-0.4982091160680731,4382.218922645132,0.999442931164399
log_lik[1892],-1.2438632218174217,0.0013900469200164812,0.10373386897146566,-1.452782407753573,-1.3129086268173227,-1.2436209304741812,-1.1704439509840805,-1.0458936328949957,5569.06430510409,0.9993610590406056
log_lik[1893],-0.5367304466585276,3.108208301656995e-4,0.02089631572561089,-0.5799805428794312,-0.5505312877636998,-0.5355848262063012,-0.5225896401353395,-0.4969381209314582,4519.799927137484,0.9996972734357826
log_lik[1894],-1.1186090541450089,0.0012405263508900404,0.0837455010542068,-1.2866662413089167,-1.1742179232304468,-1.1165970335573847,-1.0609461571746446,-0.9578469452053523,4557.335305441154,1.0004272793511206
log_lik[1895],-0.5509956711617374,3.4082320333096196e-4,0.02293570520372556,-0.5996683039629823,-0.5653799308921614,-0.5496384130582493,-0.5351960127498665,-0.5096426781770874,4528.620079751925,0.9997032275963904
log_lik[1896],-1.55565801576268,0.0016523760437821557,0.10745086013596485,-1.7630833926945662,-1.6280236018511456,-1.5540426438694994,-1.483512090659862,-1.3458041426245426,4228.652650168894,0.9999845958147788
log_lik[1897],-0.5444362342517004,3.3223151046560706e-4,0.0229725087831447,-0.5933819366234963,-0.5590942426475725,-0.5433903054218663,-0.528624225787484,-0.5020465410365015,4781.181287616251,0.9995815831762039
log_lik[1898],-0.5948209225409713,8.248379762722254e-4,0.048984761070900974,-0.7103198066400044,-0.6223969821775649,-0.5875550524307493,-0.559423744429068,-0.52068350328987,3526.8313457264408,1.0010567056385553
log_lik[1899],-0.5305931609211099,2.884747649440645e-4,0.018969766951243444,-0.5684014412443368,-0.5430447677274495,-0.5299417198408835,-0.517607469530599,-0.49434786609080583,4324.225511946607,1.0000789127754006
log_lik[1900],-1.8213101069378932,0.00169569096472674,0.11887175181412273,-2.056077309235944,-1.9034038323929168,-1.8179601126013134,-1.739958293612542,-1.598043835518913,4914.3254453148265,0.9995478801128662
log_lik[1901],-0.5302981682044159,2.838626661181095e-4,0.018712186453386504,-0.5674792913011821,-0.5426545923816226,-0.5298921751722626,-0.5175182604501303,-0.49414939781086825,4345.427591135485,0.999855308658306
log_lik[1902],-0.6328621226525626,4.780970639592126e-4,0.03708787466135026,-0.7136644432745969,-0.6557782305840827,-0.6302920306236341,-0.6075678345587421,-0.5655789116165263,6017.716721259733,0.9997652325384416
log_lik[1903],-0.6054568326523074,4.7995870781342555e-4,0.03287892752266466,-0.6771893597962115,-0.6255621903287297,-0.6038867814207156,-0.582214729764663,-0.5493663160171132,4692.751258860209,1.0001963166175454
log_lik[1904],-1.1867165849042756,0.0018163118174486154,0.1199556220283948,-1.4323280678971861,-1.2657909128844198,-1.1808130810957356,-1.1072154551366817,-0.9550394777501678,4361.746256661845,1.0001430338113955
log_lik[1905],-0.5479844969416294,3.341185151604089e-4,0.02382733775895113,-0.5982286931902973,-0.5629137997997078,-0.5463802644497662,-0.5316447119938401,-0.5044078356195466,5085.690851467705,0.9994024435443399
log_lik[1906],-0.5962056866819891,5.373100426746755e-4,0.038429280902225624,-0.679302870385211,-0.6192144564126671,-0.5927365836693581,-0.5688315020388457,-0.5323620733387082,5115.341117877969,1.0000980492328446
log_lik[1907],-1.4271734591103296,0.002118820207445624,0.10600062905031876,-1.6415859331477194,-1.4980749018816653,-1.4233491311731208,-1.354078706246535,-1.2231321053462816,2502.814559401448,0.9996234333186486
log_lik[1908],-0.5441612971542427,3.3862209102342985e-4,0.022459262675201562,-0.5909980385067041,-0.5582320116661532,-0.543218865713327,-0.5287578316776356,-0.5027951469305283,4399.065360061687,0.9993701247105554
log_lik[1909],-2.097462479761878,0.0020906910460799463,0.13075525020692472,-2.3609875630841386,-2.1833666145790644,-2.097634057227025,-2.008745810939975,-1.8468012632951671,3911.456940404395,1.0000659074816318
log_lik[1910],-1.7639274627803294,0.001856897158582433,0.11798038001517651,-2.0025043124723245,-1.8408679375853696,-1.764301681580506,-1.6844316581827163,-1.5411395181824454,4036.861765214527,0.9997540374746632
log_lik[1911],-1.288371506436954,0.001767253016308448,0.12173578784288953,-1.5366663235773532,-1.3677350611683667,-1.2831439634877224,-1.204080365886669,-1.0565686378150922,4745.031264737469,0.9999769106196528
log_lik[1912],-2.2123874570268374,0.0020309765489245008,0.11446814171803948,-2.4395242652063787,-2.2887992035772062,-2.210373705786912,-2.134455458111782,-1.9894856648611539,3176.5774420416706,1.0004297383558949
log_lik[1913],-2.261081219221425,0.0019843364660622996,0.14061523491137404,-2.5324267183831957,-2.354566613629648,-2.260241046479568,-2.167600997266338,-1.9865722630764822,5021.507625329678,0.9997862581628147
log_lik[1914],-1.0339543025848572,0.0011989019629652221,0.08177479554100921,-1.1983208821987295,-1.0894779272416617,-1.032251975641866,-0.9789059166469665,-0.8778090143773091,4652.341555901565,0.9998246786873466
log_lik[1915],-0.6697360055852682,6.736093963283733e-4,0.04619370793611504,-0.7737984143009895,-0.6978931346567956,-0.66688407077723455,-0.6382883331607959,-0.5856363247506089,4702.722744820129,0.999256789890807
log_lik[1916],-0.5298437725560764,2.7613157317845765e-4,0.01862886128939151,-0.5667106459024347,-0.5422984544012022,-0.5293088276545638,-0.5174057477800038,-0.4942343325538169,4551.352613886967,0.999914152227197
log_lik[1917],-1.1795603994473187,0.002763231743606288,0.143624326224041,-1.4716884174753833,-1.2740064551842163,-1.1728737906685271,-1.0785313601418354,-0.9124182674843084,2701.602129263102,0.9996337270978896
log_lik[1918],-0.530557099578881,2.777744829623463e-4,0.018734471204436318,-0.5674194590034367,-0.5429842647585157,-0.530034348251677,-0.5179067673361837,-0.49461502457980955,4548.814039955119,0.9996387727980682
log_lik[1919],-1.897791542460026,0.001719737444856902,0.09970935367408379,-2.0952010155101197,-1.965620139197231,-1.896702401445913,-1.8291206123651726,-1.7037194402957148,3361.6113950552835,1.0009609359986091
log_lik[1920],-1.0309873419427777,0.0013137712189717804,0.08685795417633914,-1.209569555673087,-1.0875864563493507,-1.0284191658860193,-0.9722328679798133,-0.8607702157530273,4370.988912969803,0.9992749911366251
log_lik[1921],-1.04116395720458,0.0011854527984876543,0.07786756881820442,-1.1925217435441433,-1.0919941019158121,-1.0410621502219954,-0.9889898324405,-0.8881388181723022,4314.641320001662,0.9994329332931023
log_lik[1922],-0.5329917839241095,2.887474223935296e-4,0.019094997016973106,-0.5707542713845134,-0.5456820590737108,-0.5324008619823904,-0.5199442194028193,-0.49691066653661287,4373.236434493409,0.9993345988375173
log_lik[1923],-0.5418149592639246,3.157379122879793e-4,0.022150700600550317,-0.5878308951110951,-0.5558182013596146,-0.5404203582676405,-0.5270036675659087,-0.5005095218007589,4921.771736335751,0.9994721676420505
log_lik[1924],-0.7353736696247234,8.394298780849828e-4,0.06771836794894703,-0.8822879147921516,-0.7775474746723832,-0.7301230180463553,-0.6873583394961311,-0.6173890656507103,6507.948677615588,1.0003688877863723
log_lik[1925],-1.5935801798170577,0.002273688329233454,0.12216117537522181,-1.8408506252823624,-1.674163602182524,-1.590317989585393,-1.5078668571170981,-1.361965927910282,2886.719195668605,0.9995573441132136
log_lik[1926],-0.6165257284459599,9.882967662557898e-4,0.05343271267887544,-0.7403822619895305,-0.647783083707977,-0.610114482146736,-0.5776429131948517,-0.5312073623094467,2923.0732423213894,0.9995660122566805
log_lik[1927],-0.5409088206510582,3.825852303844056e-4,0.022539775403614168,-0.5880487274686315,-0.555516639420089,-0.5393532966036462,-0.5253142776909969,-0.5008832550739705,3470.905328285712,1.0010973176181663
log_lik[1928],-1.4711595897803478,0.0016412753230288536,0.10162433462647616,-1.6761276603320436,-1.537777738825659,-1.4685802964617136,-1.4009597452266362,-1.2799201349150053,3833.827344112158,1.000553370231649
log_lik[1929],-0.5614837312249595,6.319577131968599e-4,0.035588675638335655,-0.6496809625150475,-0.5810535406880586,-0.5563521625601375,-0.5363380849516236,-0.5065220235060246,3171.3751293533687,0.9994295473368796
log_lik[1930],-1.86161068775268,0.0016772981509690621,0.12127479349850655,-2.0994383761093873,-1.9428412455523985,-1.8611012258060162,-1.7798287282232097,-1.6227526179304983,5227.819100435224,0.9998649163701655
log_lik[1931],-0.5567488391531501,3.757501278132535e-4,0.02698717868386758,-0.615463316850926,-0.572849977181316,-0.5551062724766016,-0.5383350276695249,-0.508562323810609,5158.419946729657,0.9992432882047446
log_lik[1932],-1.8041596502973951,0.003177749839466736,0.18765774992178574,-2.1844729080387335,-1.9262745127602914,-1.802135593548027,-1.6767445987703857,-1.4440481742021505,3487.334437413073,1.0009469485262568
log_lik[1933],-0.5309084195588273,2.906868405681339e-4,0.018888057843059497,-0.5688483930992277,-0.5432097100829337,-0.530153876830225,-0.5180650271522004,-0.4954282814613505,4222.0547894482415,1.0001979864401664
log_lik[1934],-0.5499135205698052,6.015493222569594e-4,0.027862769018283214,-0.6127708175161161,-0.5659159932821136,-0.5468311294564944,-0.5306347606524225,-0.5027628715179104,2145.3890797613576,1.0005709379942493
log_lik[1935],-1.4777672923982388,0.0013376570257240296,0.09511108243066169,-1.6682255151597032,-1.541890890840236,-1.474223777522295,-1.4125970211789303,-1.293396066700986,5055.59992482141,0.9994524812124536
log_lik[1936],-0.5476385100548454,4.061972203492608e-4,0.023669136012476173,-0.5983589314473597,-0.5624797523623277,-0.5462512168965404,-0.5307735465525345,-0.506170270706411,3395.3997807663313,1.0009839824248978
log_lik[1937],-1.056772575654424,0.001314828620726429,0.08666490287349748,-1.2293173660059582,-1.1151833193919958,-1.0567096296452423,-0.9969253311550501,-0.8907999229870411,4344.584126394643,1.0003303023204693
log_lik[1938],-0.9183347887140381,0.0011591157480708577,0.07914367219358104,-1.076333654277742,-0.9733403353105545,-0.9158455975077318,-0.8651573076104957,-0.7656740832325883,4662.069912168028,0.9999690910185723
log_lik[1939],-0.5700055140910613,4.0000402813079986e-4,0.02599043820640896,-0.6233239034552858,-0.5867041105179422,-0.568447488493926,-0.5518581008481601,-0.5224194499037385,4221.807958105791,0.9995828460835976
log_lik[1940],-0.539036113869821,3.1814199721806266e-4,0.0207569227324606,-0.5813882061783608,-0.5524479478869015,-0.5385168980139861,-0.5248806883689243,-0.4992703001139249,4256.806715458106,1.000232638187056
log_lik[1941],-0.5319449548548291,2.8442841889539925e-4,0.018947065208995303,-0.5696325820660554,-0.5446184839951549,-0.5316425765638657,-0.5190232087247015,-0.49638535670361733,4437.4954973421145,0.9996911799526238
log_lik[1942],-0.5316632840547977,2.8467282574495264e-4,0.01889921556647318,-0.5687763827728138,-0.5443735189026442,-0.5310882814725439,-0.5188579883563178,-0.4961286893733279,4407.532594801136,0.9994880126091895
log_lik[1943],-1.2109484126754506,0.0022074337249306567,0.1451728586115903,-1.508346194401826,-1.3053819541936824,-1.2047499876314078,-1.1118246030466556,-0.9398501818384609,4325.093600143823,1.0014024438108076
log_lik[1944],-1.3968680132572784,0.002124478556059427,0.11581352660994518,-1.6299095528497407,-1.4732081669835164,-1.395979278067205,-1.3181622032351594,-1.16999504403021,2971.760933737696,1.0014485770922192
log_lik[1945],-1.2060962679680483,0.0011841570537773555,0.09207739410222486,-1.3885651696447738,-1.2669463933699512,-1.2048451279509924,-1.1437277486428208,-1.027160278008944,6046.268466984876,0.9994360375373704
log_lik[1946],-1.6059278084142015,0.00141039016743708,0.09558446817796855,-1.7979955870990785,-1.6703372224556707,-1.6023930418495422,-1.5404643832967972,-1.422957484549175,4592.996484809321,1.0000715785474639
log_lik[1947],-1.5207436220051118,0.0015300212030142843,0.11182675063784654,-1.7415730605115187,-1.5973698177401416,-1.519538724827364,-1.4426922726604072,-1.3029079623361413,5341.909336666602,0.9999145277610957
log_lik[1948],-0.5898267783086804,4.8030551011695203e-4,0.03601053293081171,-0.6688731971386109,-0.6115245635136931,-0.586276439577699,-0.5644908827256696,-0.5287112987307527,5621.134272790539,0.999755013606855
log_lik[1949],-0.5546986280965684,3.794708194516493e-4,0.025399657393081854,-0.6086265899913449,-0.5704192286973817,-0.5532843357661344,-0.5369131573423724,-0.508290767134436,4480.215940854481,0.9993061864305883
log_lik[1950],-0.5346511703300543,3.0371729581750483e-4,0.019943775612212288,-0.574949129204062,-0.5480829464064585,-0.5336641830924049,-0.5209309764482628,-0.49751696480401597,4311.969791839503,0.9992898169846505
log_lik[1951],-1.2821118225651338,0.0015856380957273346,0.10570060792361458,-1.4990658702602453,-1.3511151542114161,-1.2761223398672192,-1.209574058519395,-1.0843221857600427,4443.721445627443,0.9994793668364693
log_lik[1952],-1.1790363668016484,0.0012319640468846024,0.08123677781895476,-1.3440455186803013,-1.2324530407802663,-1.176921263090112,-1.1230779402085416,-1.027004069337101,4348.197989371843,0.9999843662853397
log_lik[1953],-0.6325027209175103,5.754316283417046e-4,0.04782112146515114,-0.7352541501328659,-0.6617191389711312,-0.6293024465709325,-0.5974570783167388,-0.5527793613471591,6906.40520602014,0.9997732392430417
log_lik[1954],-0.5338215639542099,3.10371602949545e-4,0.020099978487568646,-0.5750972927236377,-0.5468636171776862,-0.5328968580772233,-0.5197547779562632,-0.4960977689885291,4193.988418405623,0.9999728707785661
log_lik[1955],-0.5726193554830216,4.087711147221244e-4,0.02653619342139038,-0.6273098774666187,-0.5895268728611652,-0.5710390887350463,-0.5539993239008938,-0.5243062939944463,4214.2165608900605,0.9995902047907764
log_lik[1956],-1.1239065060539561,0.0014626599339600049,0.11106032793328718,-1.3499543127817217,-1.1985842723804752,-1.1205813286001816,-1.0473963231058416,-0.9157689905104414,5765.422953401281,0.9999025026498041
log_lik[1957],-0.5816499850424363,9.382506783605259e-4,0.03989977281687865,-0.6697896547826087,-0.6053992957898993,-0.5760799122194041,-0.5524194206937638,-0.5195298719294971,1808.4356993182512,1.0005195189228542
log_lik[1958],-1.814371355072022,0.0018584873317782043,0.11637458149194446,-2.0416445395512635,-1.8946132912366078,-1.8118132047647881,-1.732869012106342,-1.5925565917847988,3921.001912501584,1.0002565326995612
log_lik[1959],-0.5841307846548189,8.122181843166008e-4,0.05041857230603519,-0.7067829447405242,-0.6107915956130805,-0.5745182921674175,-0.548106464044945,-0.5115616179224804,3853.325268866664,0.9995684705383676
log_lik[1960],-0.5627577484410348,3.779907674224263e-4,0.02482858020938688,-0.614928723089593,-0.5786508031786031,-0.5616426623144025,-0.5453737378967488,-0.517066498616318,4314.6084241318285,0.9991476522245348
log_lik[1961],-2.102981440203098,0.001693736730106523,0.10911231495825247,-2.3280355441843965,-2.1755588555491032,-2.1013598156568034,-2.031049899436876,-1.8925900744303914,4150.072929217894,0.9993730504663566
log_lik[1962],-0.5482296608896903,3.760250092238961e-4,0.024763849388157344,-0.6016650930991331,-0.5637717216211088,-0.5462821780650917,-0.531133252548783,-0.5048604424341914,4337.134065203708,0.9995226035367937
log_lik[1963],-1.7828425108478596,0.0017177033537419855,0.14860878492156923,-2.0750842338486923,-1.8856904703730482,-1.7792439359431098,-1.6811675247667672,-1.4958002766732579,7485.014384695603,0.9998432283495572
log_lik[1964],-2.1261407065593567,0.0016999479159201063,0.12374208754171,-2.3748265764893026,-2.2080138628821433,-2.1255470511390557,-2.0417769850209098,-1.8903397560046231,5298.630632328848,0.9998743993512652
log_lik[1965],-0.5390956253261636,3.296925797594668e-4,0.021268044790333177,-0.583132113627384,-0.5530625100711399,-0.5381189228249545,-0.5244122748010164,-0.49865292738520595,4161.374359872889,0.9994830283194338
log_lik[1966],-1.6834345126544181,0.0023118988003425806,0.1260155862483347,-1.938576888386134,-1.767887625890884,-1.681056502287439,-1.5977050171931335,-1.4427492119020184,2971.0563519638768,1.0003664004245334
log_lik[1967],-0.5674541778447046,3.6560552457497457e-4,0.02547779088404107,-0.6232833365621469,-0.5833231472823058,-0.5658458841741913,-0.5493839986102187,-0.521781178770391,4856.216476677664,0.9995730723015795
log_lik[1968],-1.1092505315860328,0.0014165415369156414,0.09964028020006953,-1.3164049744592499,-1.1748756815857815,-1.1052992437226627,-1.0412616536660066,-0.9198251276344566,4947.789934883622,1.0003478236493302
log_lik[1969],-1.328029810746793,0.0015227060667078367,0.10154098472952883,-1.53305757396378,-1.3946150744734096,-1.3261944128416179,-1.2574150247254814,-1.1367408185103136,4446.830600357399,0.9996706407537088
log_lik[1970],-0.545231528687151,5.663315108584827e-4,0.02621815047385517,-0.6042467653690418,-0.5605797677977475,-0.5428804081842468,-0.52725914170169,-0.500699312689136,2143.1997513302927,1.0003498120017866
log_lik[1971],-0.5955202713943657,3.920458852157774e-4,0.028396791566266746,-0.6558373616011116,-0.6131434084619629,-0.593804449826346,-0.5760145467419967,-0.5437117423954934,5246.440446136687,0.9996412271646987
log_lik[1972],-0.5405454278412055,3.861434646456519e-4,0.023312049709840483,-0.5919002966369947,-0.554679056018536,-0.5384619635240864,-0.524616631190359,-0.5000548284571407,3644.7147396380833,0.9993397104506835
log_lik[1973],-1.8180589749981453,0.0027763120757135955,0.17541809136215283,-2.165849172327851,-1.9360214231119688,-1.8167890836514606,-1.696630818500065,-1.4856427394325187,3992.199156491537,1.0015169493300038
log_lik[1974],-0.5307798350158556,2.811800066527339e-4,0.01869161010256892,-0.5678648705230451,-0.5433123794184844,-0.5302558169771812,-0.5181512972328557,-0.4955176876304984,4419.005609233949,0.9996503503025915
log_lik[1975],-0.5754235603114758,4.171269621280755e-4,0.029368394679718125,-0.6382616956654078,-0.5938839073727726,-0.5739034169084305,-0.5541124612564451,-0.5230816212892203,4957.056749948061,1.000142655350172
log_lik[1976],-1.3861214216563844,0.0020983682631696868,0.1135640897193427,-1.6063093943167768,-1.4643691785339241,-1.3873238188481443,-1.3081269379244238,-1.1617250828194106,2928.9949979595913,1.0011060247945378
log_lik[1977],-2.0311398895938746,0.0016476429680740464,0.11922948616235188,-2.268809932018804,-2.1097408141813094,-2.0307865307385558,-1.9512307109283584,-1.8012662906650998,5236.500221380066,0.9998618742552495
log_lik[1978],-1.46568713772237,0.0025106408149295407,0.1539395105926022,-1.7774019819979863,-1.5691320697747737,-1.459335841188397,-1.3595098232855958,-1.1757456198917007,3759.508174451572,1.0002546770646161
log_lik[1979],-0.5408448059793186,3.049911206091428e-4,0.020998663930549086,-0.5833998009451956,-0.5540144392960775,-0.5398221511432522,-0.526566846992987,-0.5024471183027538,4740.3339121067875,0.9996248554158598
log_lik[1980],-1.8365407518148695,0.002989050511933731,0.18298071596220292,-2.211390052567291,-1.959006227182657,-1.8342889578240569,-1.7101317269261411,-1.489887833558599,3747.521530277448,0.9999915211427796
log_lik[1981],-1.8005517384835414,0.0014766120619039036,0.10956374901177304,-2.0256304962258,-1.8729299093745055,-1.7974881974389745,-1.727079304991302,-1.5923453281721534,5505.552968917466,0.9995293439718725
log_lik[1982],-0.5329276462976981,2.9660513793991066e-4,0.019326821620182375,-0.5729695706463589,-0.545759792932071,-0.5323646034456168,-0.5196238672466398,-0.49596810580502704,4245.839146736891,1.0000888743791658
log_lik[1983],-1.4984243865175975,0.001544699588287174,0.08529296716808765,-1.6689475684364472,-1.5577654368601432,-1.49577152685884,-1.439332101208032,-1.3352336627918677,3048.8663298532247,1.000411102410459
log_lik[1984],-1.0363541588631462,0.0012888417854340902,0.07819435098657085,-1.196132212090837,-1.0882238519786023,-1.0345082282366262,-0.9825597821426075,-0.8859126141675242,3680.879014178571,0.999927767996085
log_lik[1985],-0.5349103209375344,3.1937218714154977e-4,0.020684365149339554,-0.577938790620366,-0.5480227077250198,-0.5333559624706201,-0.5204800396486744,-0.49734252454653416,4194.596662465311,0.9991746373212806
log_lik[1986],-0.6454762895382774,6.232896223329688e-4,0.04844819466346499,-0.7496302324652389,-0.6757539571117098,-0.6420758388397703,-0.6097190951063631,-0.5619133120029766,6041.926042520427,0.999601643593016
log_lik[1987],-0.8726527871096199,0.0011571066182537858,0.07890705380359236,-1.0293540849040772,-0.9271426853468243,-0.8692926576977454,-0.8190346789831824,-0.7206807138705447,4650.342083422116,1.0000241628310809
log_lik[1988],-1.1475805792321763,0.0010229528073109398,0.07450825831305422,-1.294961882387752,-1.1975261720507824,-1.1470334284350456,-1.0961839639184507,-1.0028300818861644,5305.149489719305,0.9994928234671953
log_lik[1989],-1.3795698634408644,0.0014684543830559402,0.09591561956683232,-1.5737278600691376,-1.4415573613160972,-1.3745308293018965,-1.314466551027298,-1.1965790106699044,4266.362497852334,0.99970522259343
log_lik[1990],-0.6793440012567519,6.209821865703893e-4,0.04285687160217388,-0.7709624594062672,-0.7063941397218223,-0.6768365079985597,-0.6490097685407832,-0.6028665041323679,4763.022656975569,0.9996373599427757
log_lik[1991],-1.506991112550679,0.0015744717187556926,0.1050988614506237,-1.7133616313773508,-1.5786269662459604,-1.5032759283297796,-1.4353852733515813,-1.30545437981271,4455.806209749635,1.0000774202022034
log_lik[1992],-0.6099517808646046,4.2960621919505487e-4,0.033044940075609736,-0.6817747212851831,-0.6304173918615127,-0.6079820115266099,-0.5873235782742203,-0.5496500324453628,5916.553796280446,0.9997729032431311
log_lik[1993],-0.5305764593392335,2.83539069225495e-4,0.018753641012675747,-0.5681759658631907,-0.5429357635323021,-0.5300359402880452,-0.5177631353047771,-0.4951087461476662,4374.670806773166,0.9996878881738964
log_lik[1994],-2.0990357393669132,0.001986324176589058,0.11699837248865155,-2.3306545845450506,-2.1780964741261415,-2.0974232396125587,-2.0187532105644705,-1.8756243139284372,3469.440019557031,1.000700724726535
log_lik[1995],-0.547327102407505,4.0171245271832857e-4,0.025823598914843156,-0.6040225078021147,-0.5627106503942924,-0.5449238713699838,-0.52942731640967855,-0.5017442572858843,4132.405645214561,1.0000000009647456
log_lik[1996],-0.5895692750701279,7.013816845055943e-4,0.044912322966956346,-0.6940402449128739,-0.6154343110382501,-0.5828145777666263,-0.5574044656695337,-0.5196303990510831,4100.361953619601,0.9997098220727122
log_lik[1997],-1.2253966037164672,0.0014000946739880632,0.09205022298440385,-1.408027844247979,-1.2892100569626603,-1.2254070032645907,-1.1636599960861942,-1.0429758692090796,4322.498813149129,1.0002213861025948
